t_rel_s,steer,throttle,brake,controller_compute_time_ms
2.700000,0.002810,0.750000,0.000000,2.413046
2.750000,-0.003540,0.750000,0.000000,2.292540
2.800000,-0.001829,0.000000,0.240000,2.664027
2.850000,-0.003840,0.000000,0.240000,2.389112
2.900000,0.003085,0.000000,0.240000,2.470684
2.950000,-0.003379,0.000000,0.240000,2.602601
3.000000,0.002770,0.000000,0.240000,3.665295
3.050000,-0.003492,0.000000,0.240000,2.535706
3.100000,0.002845,0.079155,0.000000,2.485133
3.150000,-0.003534,0.408200,0.000000,3.290884
3.200000,0.003327,0.228990,0.000000,2.539544
3.250000,-0.002941,0.000000,0.033132,2.392508
3.300000,0.004089,0.750000,0.000000,2.512122
3.350000,0.000045,0.750000,0.000000,2.511350
3.400000,0.002220,0.750000,0.000000,2.257715
3.450000,0.001559,0.750000,0.000000,2.570000
3.500000,0.000553,0.750000,0.000000,2.309051
3.550000,0.000555,0.750000,0.000000,2.382599
3.600000,0.000554,0.750000,0.000000,2.399591
3.650000,0.000556,0.570372,0.000000,2.454764
3.700000,0.000397,0.157250,0.000000,2.431581
3.750000,-0.002348,0.750000,0.000000,2.552808
3.800000,0.003579,0.750000,0.000000,3.225280
3.850000,0.000560,0.750000,0.000000,2.348245
3.900000,0.001737,0.750000,0.000000,3.514052
3.950000,-0.001223,0.750000,0.000000,2.275458
4.000000,-0.000000,0.750000,0.000000,2.183767
4.050000,-0.000114,0.750000,0.000000,2.311195
4.100000,0.000389,0.750000,0.000000,2.346422
4.150000,-0.000183,0.750000,0.000000,2.312578
4.200000,0.000326,0.750000,0.000000,2.462088
4.250000,-0.000949,0.000000,0.240000,2.550915
4.300000,0.000111,0.000000,0.240000,3.190093
4.350000,-0.002957,0.000000,0.240000,2.158870
4.400000,0.003139,0.000000,0.240000,2.591491
4.450000,-0.003205,0.000000,0.240000,2.492555
4.500000,0.003017,0.000000,0.240000,2.268425
4.550000,-0.003303,0.000000,0.120774,3.086460
4.600000,0.003078,0.274432,0.000000,2.541557
4.650000,-0.003872,0.000000,0.240000,2.566644
4.700000,0.002699,0.000000,0.088377,2.718320
4.750000,-0.004737,0.750000,0.000000,3.357959
4.800000,-0.001197,0.750000,0.000000,2.231556
4.850000,-0.002633,0.750000,0.000000,2.229743
4.900000,-0.001344,0.750000,0.000000,2.319260
4.950000,-0.000787,0.750000,0.000000,2.532100
5.000000,-0.000821,0.750000,0.000000,3.472955
5.050000,-0.000752,0.750000,0.000000,2.514558
5.100000,-0.000634,0.744583,0.000000,2.568658
5.150000,-0.000629,0.169892,0.000000,2.438875
5.200000,-0.001105,0.419009,0.000000,2.446679
5.250000,-0.000128,0.750000,0.000000,2.260159
5.300000,-0.000032,0.750000,0.000000,2.489410
5.350000,-0.000217,0.750000,0.000000,2.366629
5.400000,-0.000222,0.000000,0.099717,2.353544
5.450000,-0.000232,0.750000,0.000000,3.050021
5.500000,-0.000134,0.750000,0.000000,2.273675
5.550000,-0.000102,0.750000,0.000000,2.533904
5.600000,-0.000118,0.750000,0.000000,2.872658
5.650000,-0.000106,0.750000,0.000000,2.863280
5.700000,-0.000053,0.750000,0.000000,3.309918
5.750000,-0.000078,0.750000,0.000000,2.568878
5.800000,-0.000083,0.000000,0.240000,2.337615
5.850000,-0.000069,0.000000,0.240000,2.446169
5.900000,-0.000074,0.000000,0.240000,2.953219
5.950000,-0.000031,0.000000,0.240000,2.300896
6.000000,-0.000056,0.000000,0.240000,2.433586
6.050000,-0.000037,0.000000,0.240000,2.481034
6.100000,-0.000043,0.000000,0.240000,2.344908
6.150000,-0.000010,0.429020,0.000000,2.631576
6.200000,-0.000002,0.000000,0.240000,3.106667
6.250000,-0.000046,0.041471,0.000000,2.481224
6.300000,-0.000040,0.750000,0.000000,2.182354
6.350000,0.000022,0.750000,0.000000,2.658928
6.400000,0.000029,0.750000,0.000000,2.384774
6.450000,0.000008,0.750000,0.000000,2.350920
6.500000,0.000018,0.750000,0.000000,2.690776
6.550000,0.000002,0.750000,0.000000,2.674237
6.600000,0.000005,0.750000,0.000000,3.183441
6.650000,0.000025,0.474853,0.000000,2.909627
6.700000,0.000388,0.127834,0.000000,3.355574
6.750000,-0.000167,0.750000,0.000000,2.163910
6.800000,-0.002322,0.750000,0.000000,2.610316
6.850000,-0.002628,0.750000,0.000000,2.281239
6.900000,-0.000160,0.485772,0.000000,2.517662
6.950000,0.000605,0.750000,0.000000,2.396806
7.000000,0.000328,0.750000,0.000000,2.261873
7.050000,-0.000274,0.000000,0.240000,2.269877
7.100000,-0.000167,0.750000,0.000000,2.575460
7.150000,-0.000195,0.750000,0.000000,3.007231
7.200000,-0.000019,0.750000,0.000000,2.656593
7.250000,-0.000067,0.750000,0.000000,2.622218
7.300000,-0.000073,0.750000,0.000000,2.477607
7.350000,-0.000050,0.750000,0.000000,2.556034
7.400000,-0.000079,0.750000,0.000000,3.695171
7.450000,-0.000052,0.000000,0.240000,3.012712
7.500000,-0.000043,0.000000,0.240000,2.308811
7.550000,-0.000063,0.000000,0.240000,2.562847
7.600000,-0.000026,0.000000,0.240000,2.565201
7.650000,-0.000055,0.000000,0.240000,2.506270
7.700000,-0.000058,0.000000,0.240000,2.171842
7.750000,-0.000016,0.000000,0.240000,3.392935
7.800000,0.000002,0.269491,0.000000,2.785145
7.850000,-0.000031,0.000000,0.240000,2.611229
7.900000,-0.000035,0.000000,0.120684,3.283508
7.950000,-0.000009,0.750000,0.000000,2.343235
8.000000,0.000005,0.750000,0.000000,2.680588
8.050000,-0.000008,0.750000,0.000000,2.534594
8.100000,0.000018,0.750000,0.000000,2.207631
8.150000,0.000018,0.750000,0.000000,2.557657
8.200000,0.000012,0.750000,0.000000,2.904568
8.250000,0.000006,0.750000,0.000000,2.636225
8.300000,0.000003,0.562052,0.000000,2.446229
8.350000,0.000090,0.176449,0.000000,3.014283
8.400000,0.001730,0.750000,0.000000,2.628721
8.450000,0.000350,0.750000,0.000000,2.602070
8.500000,0.000162,0.750000,0.000000,2.989999
8.550000,0.001859,0.750000,0.000000,2.406564
8.600000,-0.003116,0.750000,0.000000,3.041726
8.650000,0.003604,0.750000,0.000000,2.353634
8.700000,-0.003032,0.750000,0.000000,2.341171
8.750000,0.003160,0.750000,0.000000,2.655370
8.800000,-0.003215,0.750000,0.000000,2.393910
8.850000,-0.000765,0.000000,0.233109,3.023712
8.900000,-0.004001,0.000000,0.240000,2.618812
8.950000,0.002079,0.000000,0.240000,2.975811
9.000000,-0.002704,0.000000,0.240000,3.106698
9.050000,0.003126,0.000000,0.240000,2.466266
9.100000,-0.003404,0.000000,0.138757,2.764986
9.150000,0.003046,0.215130,0.000000,2.345239
9.200000,-0.003421,0.518086,0.000000,2.392748
9.250000,0.003111,0.653836,0.000000,2.750068
9.300000,-0.002789,0.148857,0.000000,2.728317
9.350000,0.003255,0.154077,0.000000,2.591451
9.400000,-0.001725,0.750000,0.000000,2.940205
9.450000,0.002958,0.750000,0.000000,2.407045
9.500000,-0.000449,0.750000,0.000000,2.560713
9.550000,-0.000142,0.750000,0.000000,3.235298
9.600000,0.000276,0.750000,0.000000,3.072273
9.650000,0.000210,0.750000,0.000000,2.628720
9.700000,0.000130,0.525289,0.000000,2.717607
9.750000,0.000558,0.170680,0.000000,2.525037
9.800000,-0.000454,0.750000,0.000000,2.801685
9.850000,0.001068,0.750000,0.000000,3.352759
9.900000,-0.000471,0.750000,0.000000,2.233680
9.950000,0.005341,0.750000,0.000000,2.491393
10.000000,0.005334,0.750000,0.000000,2.304864
10.050000,0.002185,0.750000,0.000000,2.273003
10.100000,0.001678,0.750000,0.000000,2.661021
10.150000,0.000902,0.750000,0.000000,3.441596
10.200000,0.001431,0.750000,0.000000,2.450296
10.250000,0.000623,0.750000,0.000000,2.556836
10.300000,0.001798,0.000000,0.240000,2.463661
10.350000,0.000760,0.000000,0.240000,3.186347
10.400000,0.003441,0.000000,0.240000,2.511512
10.450000,-0.002654,0.000000,0.240000,2.586611
10.500000,0.003708,0.000000,0.240000,2.341723
10.550000,-0.002690,0.000000,0.240000,3.399616
10.600000,0.003350,0.000000,0.240000,2.351772
10.650000,-0.002843,0.015364,0.000000,2.337614
10.700000,0.004002,0.000000,0.240000,2.165510
10.750000,-0.002643,0.000000,0.240000,2.471826
10.800000,0.006040,0.750000,0.000000,2.396726
10.850000,0.004668,0.750000,0.000000,2.827273
10.900000,0.001275,0.750000,0.000000,2.545926
10.950000,0.001141,0.750000,0.000000,2.254248
11.000000,0.001308,0.750000,0.000000,2.513975
11.050000,0.001096,0.750000,0.000000,2.685968
11.100000,0.000915,0.750000,0.000000,2.422063
11.150000,0.000801,0.750000,0.000000,2.435889
11.200000,0.000903,0.591271,0.000000,2.562436
11.250000,0.000556,0.180213,0.000000,2.561405
11.300000,0.000388,0.750000,0.000000,2.476164
11.350000,-0.000160,0.750000,0.000000,2.179818
11.400000,0.000088,0.750000,0.000000,3.018432
11.450000,0.000200,0.377055,0.000000,3.538197
11.500000,0.000191,0.750000,0.000000,2.364606
11.550000,0.000205,0.750000,0.000000,2.312217
11.600000,0.000196,0.750000,0.000000,3.114222
11.650000,0.000098,0.750000,0.000000,2.482276
11.700000,0.000089,0.750000,0.000000,2.557016
11.750000,0.000080,0.750000,0.000000,2.458571
11.800000,0.000057,0.750000,0.000000,2.430118
11.850000,0.000051,0.000000,0.240000,2.190879
11.900000,0.000051,0.000000,0.240000,2.532080
11.950000,0.000059,0.000000,0.240000,2.297529
12.000000,0.000040,0.000000,0.240000,3.005758
12.050000,-0.000009,0.000000,0.240000,2.483758
12.100000,0.000087,0.000000,0.240000,2.566003
12.150000,0.000011,0.000000,0.049389,2.354928
12.200000,0.000031,0.000000,0.086386,2.463220
12.250000,0.000013,0.227067,0.000000,2.520508
12.300000,0.000021,0.000000,0.240000,2.761530
12.350000,0.000009,0.750000,0.000000,2.270569
12.400000,0.000024,0.750000,0.000000,2.304543
12.450000,0.000043,0.750000,0.000000,2.204966
12.500000,0.000011,0.750000,0.000000,2.314672
12.550000,0.000036,0.750000,0.000000,3.183823
12.600000,0.000016,0.750000,0.000000,2.318490
12.650000,0.000017,0.750000,0.000000,2.760037
12.700000,0.000005,0.449155,0.000000,2.451268
12.750000,-0.000443,0.141601,0.000000,2.393119
12.800000,0.000298,0.750000,0.000000,2.216507
12.850000,0.000168,0.750000,0.000000,2.454824
12.900000,0.000142,0.750000,0.000000,2.389312
12.950000,-0.000450,0.750000,0.000000,2.357572
13.000000,0.000160,0.750000,0.000000,2.481466
13.050000,0.000000,0.000000,0.240000,3.039852
13.100000,-0.000015,0.750000,0.000000,2.608082
13.150000,0.000055,0.750000,0.000000,2.270911
13.200000,0.000004,0.750000,0.000000,2.862669
13.250000,-0.000021,0.750000,0.000000,2.735091
13.300000,0.000042,0.598026,0.000000,3.026056
13.350000,-0.000030,0.750000,0.000000,2.746422
13.400000,-0.000007,0.466564,0.000000,3.065771
13.450000,-0.000006,0.000000,0.240000,3.407681
13.500000,-0.000023,0.000000,0.240000,2.624553
13.550000,-0.000022,0.000000,0.240000,2.712939
13.600000,0.000004,0.000000,0.240000,2.401294
13.650000,-0.000004,0.000000,0.240000,2.644931
13.700000,-0.000039,0.000000,0.240000,2.834166
13.750000,0.000016,0.178115,0.000000,2.730622
13.800000,-0.000043,0.105889,0.000000,2.406563
13.850000,0.000024,0.000000,0.129341,2.654670
13.900000,-0.000049,0.000000,0.240000,2.395284
13.950000,-0.000009,0.750000,0.000000,2.167095
14.000000,-0.006114,0.750000,0.000000,2.462540
14.050000,-0.001621,0.750000,0.000000,3.245166
14.100000,-0.000546,0.750000,0.000000,2.420641
14.150000,-0.000888,0.750000,0.000000,2.544543
14.200000,-0.000949,0.750000,0.000000,2.260410
14.250000,-0.000669,0.750000,0.000000,2.321995
14.300000,-0.000605,0.635740,0.000000,2.429517
14.350000,-0.000511,0.173406,0.000000,2.385003
14.400000,-0.000267,0.750000,0.000000,2.316254
14.450000,-0.000752,0.750000,0.000000,2.215555
14.500000,-0.000762,0.750000,0.000000,2.408868
14.550000,-0.000429,0.068444,0.000000,2.611449
14.600000,-0.000441,0.750000,0.000000,2.647347
14.650000,-0.000226,0.750000,0.000000,2.372379
14.700000,-0.000208,0.750000,0.000000,2.307258
14.750000,-0.000210,0.750000,0.000000,2.794052
14.800000,-0.000138,0.750000,0.000000,2.433525
14.850000,-0.000152,0.750000,0.000000,2.564881
14.900000,-0.000111,0.750000,0.000000,2.708712
14.950000,-0.000085,0.000000,0.152889,2.490042
15.000000,-0.000136,0.000000,0.240000,2.587053
15.050000,-0.000114,0.000000,0.240000,2.436531
15.100000,-0.000070,0.000000,0.240000,2.602171
15.150000,-0.000046,0.000000,0.240000,2.435228
15.200000,-0.000068,0.000000,0.240000,2.588195
15.250000,-0.000085,0.000000,0.190504,2.391526
15.300000,0.000030,0.000000,0.192053,2.512444
15.350000,-0.000028,0.000000,0.193108,2.654119
15.400000,0.000004,0.000000,0.194673,2.553600
15.450000,-0.000069,0.000000,0.197081,2.975671
15.500000,0.000065,0.000000,0.196068,2.227739
15.550000,0.000120,0.000000,0.169989,2.226266
15.600000,0.000132,0.000000,0.160283,2.349296
15.650000,0.000124,0.000000,0.156701,2.441890
15.700000,0.000118,0.750000,0.000000,2.153148
15.750000,0.000621,0.750000,0.000000,2.615235
15.800000,-0.000389,0.750000,0.000000,2.425409
15.850000,-0.000537,0.750000,0.000000,2.416943
15.900000,0.000082,0.000000,0.156709,2.369715
15.950000,-0.099918,0.750000,0.000000,2.255951
16.000000,-0.199918,0.750000,0.000000,2.164741
16.050000,-0.299918,0.750000,0.000000,2.606258
16.100000,-0.399918,0.750000,0.000000,2.391956
16.150000,-0.499918,0.750000,0.000000,2.220515
16.200000,-0.599918,0.750000,0.000000,2.423907
16.250000,-0.699918,0.750000,0.000000,2.692531
16.300000,-0.799918,0.750000,0.000000,2.376608
16.350000,-0.800000,0.750000,0.000000,2.301466
16.400000,-0.800000,0.750000,0.000000,2.685598
16.450000,-0.796466,0.750000,0.000000,2.454223
16.500000,-0.742561,0.750000,0.000000,2.527731
16.550000,-0.689092,0.750000,0.000000,2.486354
16.600000,-0.640823,0.750000,0.000000,2.667162
16.650000,-0.592390,0.750000,0.000000,2.602060
16.700000,-0.544905,0.750000,0.000000,2.237147
16.750000,-0.497571,0.750000,0.000000,2.394862
16.800000,-0.452401,0.750000,0.000000,2.657134
16.850000,-0.408282,0.750000,0.000000,2.144362
16.900000,-0.366716,0.750000,0.000000,2.381336
16.950000,-0.327093,0.750000,0.000000,2.433063
17.000000,-0.290128,0.750000,0.000000,2.594676
17.050000,-0.255485,0.750000,0.000000,3.085378
17.100000,-0.155485,0.750000,0.000000,3.082722
17.150000,-0.055485,0.750000,0.000000,2.159370
17.200000,0.044515,0.750000,0.000000,2.458812
17.250000,0.111707,0.750000,0.000000,2.338486
17.300000,0.070765,0.750000,0.000000,2.424207
17.350000,0.170765,0.264176,0.000000,2.320342
17.400000,0.234771,0.178553,0.000000,2.291698
17.450000,0.187324,0.750000,0.000000,2.396485
17.500000,0.144796,0.750000,0.000000,2.376096
17.550000,0.126417,0.750000,0.000000,2.173487
17.600000,0.110568,0.750000,0.000000,2.149552
17.650000,0.094329,0.750000,0.000000,2.326573
17.700000,0.194329,0.750000,0.000000,2.248289
17.750000,0.202010,0.750000,0.000000,2.337856
17.800000,0.155349,0.750000,0.000000,2.631527
17.850000,0.123864,0.750000,0.000000,2.378000
17.900000,0.106021,0.750000,0.000000,2.375866
17.950000,0.089850,0.000000,0.240000,2.323047
18.000000,0.189849,0.000000,0.240000,2.644711
18.050000,0.141024,0.000000,0.240000,2.257664
18.100000,0.108013,0.000000,0.240000,2.241294
18.150000,0.080984,0.000000,0.240000,2.741272
18.200000,0.074014,0.000000,0.240000,2.358313
18.250000,0.057398,0.000000,0.240000,2.365688
18.300000,0.054618,0.000000,0.003608,3.149126
18.350000,0.154618,0.000000,0.240000,2.471716
18.400000,0.092243,0.000000,0.240000,2.361389
18.450000,0.062720,0.750000,0.000000,2.353084
18.500000,0.045797,0.750000,0.000000,2.183316
18.550000,0.050140,0.750000,0.000000,2.465524
18.600000,0.046793,0.750000,0.000000,3.012752
18.650000,0.039870,0.750000,0.000000,2.413196
18.700000,0.034231,0.750000,0.000000,2.655872
18.750000,0.029505,0.750000,0.000000,2.439436
18.800000,0.025265,0.605447,0.000000,2.557407
18.850000,0.125265,0.159662,0.000000,2.317527
18.900000,0.047230,0.414525,0.000000,2.375676
18.950000,0.027345,0.750000,0.000000,2.664938
19.000000,0.027342,0.750000,0.000000,2.568299
19.050000,0.023947,0.750000,0.000000,2.373883
19.100000,0.022514,0.000000,0.091229,2.232227
19.150000,0.019574,0.750000,0.000000,2.248227
19.200000,0.119574,0.750000,0.000000,2.370276
19.250000,0.033491,0.750000,0.000000,2.369855
19.300000,0.017376,0.750000,0.000000,2.372760
19.350000,0.117376,0.750000,0.000000,2.385034
19.400000,0.217376,0.750000,0.000000,2.958869
19.450000,0.317376,0.750000,0.000000,2.384312
19.500000,0.417376,0.000000,0.240000,2.407105
19.550000,0.517376,0.000000,0.240000,2.541316
19.600000,0.617376,0.000000,0.240000,2.510920
19.650000,0.517376,0.000000,0.240000,2.487956
19.700000,0.417376,0.000000,0.240000,2.365206
19.750000,0.317376,0.000000,0.024296,2.537951
19.800000,0.217376,0.000000,0.240000,2.254449
19.850000,0.117376,0.744010,0.000000,2.339650
19.900000,0.017376,0.000000,0.240000,2.627388
19.950000,-0.038234,0.666762,0.000000,2.346802
20.000000,-0.006481,0.750000,0.000000,2.262964
20.050000,0.005045,0.750000,0.000000,2.643248
20.100000,0.005446,0.750000,0.000000,2.434075
20.150000,0.003840,0.750000,0.000000,2.785554
20.200000,0.002761,0.750000,0.000000,2.673616
20.250000,0.002321,0.750000,0.000000,2.367460
20.300000,0.001650,0.151824,0.000000,2.234201
20.350000,0.004533,0.750000,0.000000,2.449074
20.400000,-0.095467,0.750000,0.000000,2.443583
20.450000,-0.159150,0.750000,0.000000,2.438945
20.500000,-0.126179,0.606478,0.000000,2.390173
20.550000,-0.083789,0.000000,0.240000,2.373052
20.600000,-0.068996,0.750000,0.000000,2.257445
20.650000,-0.061067,0.750000,0.000000,2.432873
20.700000,-0.053763,0.750000,0.000000,2.316826
20.750000,-0.153763,0.750000,0.000000,2.810251
20.800000,-0.150507,0.750000,0.000000,2.414529
20.850000,-0.109972,0.647553,0.000000,2.265509
20.900000,-0.087178,0.750000,0.000000,2.507112
20.950000,-0.073969,0.621002,0.000000,2.489880
21.000000,-0.063389,0.000000,0.240000,2.215175
21.050000,-0.163389,0.000000,0.240000,2.422764
21.100000,-0.110109,0.000000,0.240000,2.599126
21.150000,-0.076848,0.000000,0.240000,2.746342
21.200000,-0.062458,0.000000,0.240000,2.223511
21.250000,-0.053437,0.000000,0.240000,2.590429
21.300000,-0.046138,0.000000,0.072355,2.497204
21.350000,-0.039386,0.000000,0.137574,2.349938
21.400000,-0.139386,0.051865,0.000000,2.575831
21.450000,-0.070656,0.000000,0.240000,2.521791
21.500000,-0.047591,0.750000,0.000000,2.201409
21.550000,-0.039778,0.750000,0.000000,2.317256
21.600000,-0.042731,0.750000,0.000000,2.407807
21.650000,-0.036770,0.750000,0.000000,2.502153
21.700000,-0.031637,0.750000,0.000000,2.614083
21.750000,-0.027399,0.750000,0.000000,2.185349
21.800000,-0.023515,0.750000,0.000000,2.422935
21.850000,-0.123515,0.339065,0.000000,2.317608
21.900000,-0.036137,0.192147,0.000000,2.455816
21.950000,-0.021460,0.750000,0.000000,2.675478
22.000000,-0.017946,0.750000,0.000000,2.440317
22.050000,-0.020527,0.750000,0.000000,2.943761
22.100000,-0.019448,0.750000,0.000000,2.194567
22.150000,-0.016923,0.603064,0.000000,2.471927
22.200000,-0.018411,0.750000,0.000000,2.401956
22.250000,-0.102122,0.750000,0.000000,2.378421
22.300000,-0.028065,0.750000,0.000000,3.037508
22.350000,-0.008993,0.750000,0.000000,2.334940
22.400000,-0.018152,0.750000,0.000000,2.233460
22.450000,-0.009504,0.000000,0.240000,2.291227
22.500000,-0.011947,0.000000,0.240000,2.322116
22.550000,-0.071893,0.000000,0.240000,3.017461
22.600000,-0.019590,0.000000,0.240000,2.306366
22.650000,-0.004697,0.000000,0.240000,2.223942
22.700000,-0.012601,0.000000,0.240000,2.526949
22.750000,-0.006183,0.000000,0.240000,2.502775
22.800000,-0.011243,0.000000,0.018177,2.335039
22.850000,-0.004310,0.000000,0.004541,2.423976
22.900000,-0.056425,0.000000,0.240000,2.252345
22.950000,-0.009457,0.374656,0.000000,2.529305
23.000000,-0.008756,0.750000,0.000000,2.672693
23.050000,-0.007216,0.750000,0.000000,3.492912
23.100000,-0.008957,0.750000,0.000000,2.471908
23.150000,-0.007341,0.750000,0.000000,3.042997
23.200000,-0.006171,0.750000,0.000000,2.323248
23.250000,-0.005351,0.750000,0.000000,2.337034
23.300000,-0.004685,0.210889,0.000000,2.360117
23.350000,-0.037908,0.750000,0.000000,2.549101
23.400000,-0.011590,0.750000,0.000000,2.344828
23.450000,-0.001404,0.750000,0.000000,2.175601
23.500000,-0.008841,0.750000,0.000000,2.491723
23.550000,-0.001946,0.750000,0.000000,2.372180
23.600000,-0.007910,0.750000,0.000000,2.413407
23.650000,-0.000959,0.750000,0.000000,2.271069
23.700000,-0.006804,0.750000,0.000000,2.508226
23.750000,-0.029538,0.000000,0.240000,2.466656
23.800000,-0.006048,0.000000,0.240000,2.188294
23.850000,0.001766,0.000000,0.240000,2.610536
23.900000,-0.005083,0.000000,0.240000,2.535886
23.950000,0.000358,0.000000,0.240000,2.659549
24.000000,-0.005807,0.000000,0.240000,2.370155
24.050000,-0.017227,0.000000,0.186691,2.660671
24.100000,-0.006547,0.199697,0.000000,2.394852
24.150000,0.001675,0.387967,0.000000,2.530897
24.200000,-0.004887,0.000000,0.240000,3.087250
24.250000,0.000843,0.000000,0.086164,2.444916
24.300000,0.002330,0.750000,0.000000,2.590299
24.350000,0.004345,0.750000,0.000000,2.264647
24.400000,-0.000112,0.750000,0.000000,3.044611
24.450000,-0.000098,0.750000,0.000000,3.082652
24.500000,0.000012,0.750000,0.000000,2.257214
24.550000,-0.013517,0.000000,0.131865,2.463311
24.600000,0.000270,0.000000,0.112255,2.610646
24.650000,-0.000345,0.000000,0.127607,2.378412
24.700000,-0.001670,0.000000,0.124112,2.622579
24.750000,-0.001159,0.000000,0.117909,2.638168
24.800000,-0.001241,0.000000,0.100000,2.175030
24.850000,-0.000622,0.750000,0.000000,2.399230
24.900000,-0.001258,0.750000,0.000000,2.486073
24.950000,-0.000280,0.750000,0.000000,2.244920
25.000000,-0.001151,0.750000,0.000000,2.273584
25.050000,-0.000167,0.750000,0.000000,2.801606
25.100000,-0.011293,0.000000,0.102758,2.466827
25.150000,-0.000283,0.000000,0.112392,2.392708
25.200000,-0.001256,0.000000,0.107430,2.596099
25.250000,-0.001306,0.000000,0.100000,2.427373
25.300000,-0.001845,0.000000,0.100000,2.279016
25.350000,-0.000777,0.000000,0.100000,4.484541
25.400000,-0.001589,0.000000,0.100000,2.584688
25.450000,-0.000488,0.000000,0.100000,3.284820
25.500000,-0.001454,0.000000,0.100000,2.556184
25.550000,-0.000202,0.000000,0.107479,3.427258
25.600000,-0.001383,0.000000,0.101545,2.342143
25.650000,0.000026,0.000000,0.100000,3.046886
25.700000,-0.001378,0.000000,0.103542,2.212841
25.750000,0.000234,0.750000,0.000000,2.423606
25.800000,-0.001366,0.750000,0.000000,2.400162
25.850000,0.000336,0.750000,0.000000,2.431501
25.900000,-0.001301,0.750000,0.000000,3.264884
25.950000,0.000399,0.750000,0.000000,3.762367
26.000000,-0.009694,0.750000,0.000000,3.116526
26.050000,-0.000502,0.750000,0.000000,2.194386
26.100000,-0.002124,0.750000,0.000000,2.513995
26.150000,-0.000988,0.750000,0.000000,2.486884
26.200000,-0.002087,0.750000,0.000000,2.252225
26.250000,-0.000745,0.750000,0.000000,2.318219
26.300000,-0.001532,0.750000,0.000000,2.465295
26.350000,-0.000745,0.750000,0.000000,3.368970
26.400000,-0.006181,0.750000,0.000000,3.191396
26.450000,-0.000702,0.750000,0.000000,2.875363
26.500000,-0.000873,0.750000,0.000000,2.654028
26.550000,-0.001203,0.750000,0.000000,2.569359
26.600000,-0.001003,0.750000,0.000000,2.589298
26.650000,-0.000799,0.235230,0.000000,2.681770
26.700000,-0.003713,0.000000,0.104296,2.448402
26.750000,-0.000577,0.750000,0.000000,2.813988
26.800000,0.002692,0.750000,0.000000,2.843503
26.850000,0.001506,0.750000,0.000000,2.632627
26.900000,-0.000118,0.750000,0.000000,2.394661
26.950000,-0.000055,0.750000,0.000000,2.430158
27.000000,0.000013,0.750000,0.000000,2.998795
27.050000,0.000069,0.750000,0.000000,2.320603
27.100000,-0.002196,0.750000,0.000000,2.566744
27.150000,-0.000079,0.750000,0.000000,2.413918
27.200000,0.000081,0.750000,0.000000,2.421573
