t_rel_s,steer,throttle,brake,controller_compute_time_ms
10.450000,-0.000100,0.750000,0.000000,32.412414
10.500000,-0.000200,0.750000,0.000000,32.404378
10.550000,-0.000800,0.750000,0.000000,24.269971
10.600000,-0.000400,0.750000,0.000000,40.690109
10.650000,-0.000400,0.750000,0.000000,35.809085
10.700000,-0.000400,0.750000,0.000000,37.710801
10.750000,-0.000100,0.750000,0.000000,25.419458
10.800000,-0.000200,0.750000,0.000000,25.176141
10.850000,0.000000,0.750000,0.000000,34.123012
10.900000,0.000300,0.750000,0.000000,38.958200
10.950000,0.001100,0.588138,0.000000,35.439300
11.000000,0.001500,0.000000,0.031826,42.309376
11.050000,0.002200,0.000000,0.276297,40.779557
11.100000,0.008800,0.000000,0.085332,41.580178
11.150000,0.006500,0.380012,0.000000,39.558506
11.200000,0.006500,0.706607,0.000000,35.267319
11.250000,0.002800,0.750000,0.000000,42.444840
11.300000,0.002800,0.750000,0.000000,39.316001
11.350000,0.002800,0.750000,0.000000,41.145223
11.400000,0.002800,0.750000,0.000000,39.674364
11.450000,0.001400,0.750000,0.000000,42.761395
11.500000,0.001400,0.750000,0.000000,38.569000
11.550000,0.001400,0.750000,0.000000,40.035260
11.600000,0.001400,0.750000,0.000000,40.360290
11.650000,0.000400,0.000000,0.157667,39.052588
11.700000,0.000500,0.000000,0.300000,31.982968
11.750000,0.000500,0.000000,0.300000,25.904426
11.800000,0.000200,0.000000,0.300000,30.287738
11.850000,0.000200,0.000000,0.300000,21.535623
11.900000,0.000200,0.000000,0.300000,25.254909
11.950000,0.000100,0.000000,0.300000,25.499136
12.000000,0.000100,0.000000,0.300000,28.373558
12.050000,0.000100,0.000000,0.160818,25.070313
12.100000,0.000100,0.000000,0.077912,23.711173
12.150000,0.000100,0.595457,0.000000,19.169885
12.200000,0.000000,0.750000,0.000000,22.911002
12.250000,0.000000,0.750000,0.000000,24.270102
12.300000,0.000000,0.750000,0.000000,21.907961
12.350000,0.000000,0.750000,0.000000,22.070506
12.400000,0.000000,0.750000,0.000000,19.829513
12.450000,0.000000,0.750000,0.000000,22.187034
12.500000,0.000000,0.750000,0.000000,23.406873
12.550000,0.000000,0.750000,0.000000,22.147380
12.600000,-0.000100,0.750000,0.000000,33.857354
12.650000,0.000100,0.750000,0.000000,39.400411
12.700000,-0.000300,0.750000,0.000000,36.252496
12.750000,0.000100,0.750000,0.000000,38.118937
12.800000,-0.000300,0.750000,0.000000,36.546728
12.850000,0.000100,0.750000,0.000000,36.679266
12.900000,0.000100,0.643144,0.000000,28.636141
12.950000,0.000500,0.000000,0.300000,41.719680
13.000000,0.000500,0.000000,0.300000,37.009456
13.050000,0.000700,0.000000,0.300000,40.977488
13.100000,0.000700,0.000000,0.300000,40.301752
13.150000,0.000700,0.000000,0.300000,30.967745
13.200000,0.000700,0.000000,0.300000,39.509505
13.250000,0.000700,0.000000,0.300000,41.627608
13.300000,0.000200,0.000000,0.300000,37.664474
13.350000,0.000500,0.000000,0.300000,40.503589
13.400000,0.000100,0.000000,0.292269,39.235661
13.450000,-0.000300,0.750000,0.000000,36.824308
13.500000,0.000200,0.750000,0.000000,39.229710
13.550000,0.000400,0.750000,0.000000,41.948830
13.600000,0.001800,0.750000,0.000000,26.048498
13.650000,0.001000,0.750000,0.000000,40.367204
13.700000,0.001000,0.750000,0.000000,43.357283
13.750000,0.001000,0.750000,0.000000,39.720110
13.800000,0.001000,0.750000,0.000000,29.229182
13.850000,0.000200,0.750000,0.000000,28.497861
13.900000,0.000200,0.750000,0.000000,27.950745
13.950000,0.000300,0.750000,0.000000,37.253453
14.000000,0.000300,0.750000,0.000000,36.490292
14.050000,0.000100,0.750000,0.000000,27.632107
14.100000,0.000100,0.750000,0.000000,25.573947
14.150000,0.000200,0.750000,0.000000,29.310145
14.200000,0.000200,0.750000,0.000000,28.961380
14.250000,0.000200,0.750000,0.000000,24.937163
14.300000,0.000100,0.750000,0.000000,22.114458
14.350000,0.000100,0.000000,0.300000,12.207787
14.400000,0.000100,0.000000,0.300000,36.144994
14.450000,0.000000,0.000000,0.300000,18.779753
14.500000,0.000000,0.000000,0.300000,14.543007
14.550000,0.000000,0.000000,0.300000,8.333039
14.600000,0.000000,0.000000,0.300000,8.224446
14.650000,0.000000,0.000000,0.300000,22.797379
14.700000,0.000000,0.000000,0.300000,22.959073
14.750000,0.000000,0.000000,0.300000,21.861624
14.800000,0.000000,0.000000,0.270034,11.884059
14.850000,0.000000,0.750000,0.000000,19.713675
14.900000,0.000000,0.750000,0.000000,7.228729
14.950000,0.000000,0.750000,0.000000,10.041064
15.000000,0.000000,0.750000,0.000000,8.931813
15.050000,0.000000,0.750000,0.000000,7.764023
15.100000,0.000000,0.750000,0.000000,8.793974
15.150000,0.000000,0.363636,0.000000,8.232281
15.200000,0.000000,0.000000,0.010417,15.856541
15.250000,0.000000,0.000000,0.187500,22.550837
15.300000,0.000000,0.000000,0.364583,7.825037
15.350000,0.000000,0.000000,0.541667,8.008069
15.400000,0.000000,0.000000,0.630208,8.522966
15.450000,0.000000,0.000000,0.541667,8.081718
15.500000,0.000000,0.000000,0.477083,8.459897
15.550000,0.000000,0.000000,0.428125,22.120691
15.600000,-0.000100,0.000000,0.379750,24.004754
15.650000,-0.000100,0.000000,0.379750,19.241389
15.700000,-0.000100,0.000000,0.291208,16.906871
15.750000,-0.000100,0.000000,0.291208,18.364314
15.800000,-0.000100,0.000000,0.202667,35.840103
15.850000,0.000000,0.000000,0.202667,35.557031
15.900000,0.000000,0.000000,0.202667,7.777958
15.950000,0.000000,0.000000,0.114125,7.574386
16.000000,0.000000,0.000000,0.114125,22.093209
16.050000,0.000000,0.000000,0.114125,10.146091
16.100000,0.000000,0.000000,0.025583,21.803344
16.150000,0.000000,0.000000,0.025583,21.304419
16.200000,0.000000,0.000000,0.025583,7.719228
16.250000,0.000000,0.330545,0.000000,8.808952
16.300000,-0.000100,0.330545,0.000000,22.157449
16.350000,-0.000100,0.330545,0.000000,21.651370
16.400000,-0.000100,0.330545,0.000000,20.962218
16.450000,-0.000100,0.363636,0.000000,16.526788
16.500000,-0.000100,0.363636,0.000000,19.296403
16.550000,-0.000100,0.363636,0.000000,17.546301
16.600000,-0.000100,0.363636,0.000000,34.487577
16.650000,-0.800000,0.363636,0.000000,37.446655
16.700000,-0.800000,0.363636,0.000000,11.571284
16.750000,-0.800000,0.000000,0.950000,14.161021
16.800000,-0.800000,0.000000,0.950000,13.067749
16.850000,-0.800000,0.000000,0.950000,12.851875
16.900000,-0.800000,0.300000,0.000000,12.251509
16.950000,-0.800000,0.686364,0.000000,11.757111
17.000000,-0.800000,0.000000,0.950000,11.902815
17.050000,-0.800000,0.000000,0.950000,7.130805
17.100000,-0.800000,0.000000,0.950000,6.947050
17.150000,-0.800000,0.000000,0.950000,6.760741
17.200000,-0.800000,0.000000,0.950000,6.552570
17.250000,-0.800000,0.000000,0.950000,7.962645
17.300000,-0.800000,0.000000,0.950000,6.506214
17.350000,-0.800000,0.000000,0.950000,7.667311
17.400000,-0.800000,0.300000,0.000000,7.086561
17.450000,-0.800000,0.000000,0.950000,6.933264
17.500000,-0.800000,0.000000,0.950000,7.399279
17.550000,-0.800000,0.000000,0.950000,7.953418
17.600000,-0.800000,0.000000,0.950000,7.719459
17.650000,-0.800000,0.000000,0.950000,7.611566
17.700000,-0.800000,0.000000,0.950000,7.369723
17.750000,-0.800000,0.000000,0.950000,7.794179
17.800000,-0.800000,0.000000,0.950000,7.886122
17.850000,-0.800000,0.000000,0.950000,7.784571
17.900000,-0.800000,0.000000,0.950000,7.335558
17.950000,-0.800000,0.000000,0.950000,7.641112
18.000000,-0.800000,0.000000,0.950000,6.659019
18.050000,-0.800000,0.000000,0.950000,7.106358
18.100000,-0.800000,0.000000,0.950000,7.929814
18.150000,-0.800000,0.000000,0.950000,7.450423
18.200000,-0.800000,0.000000,0.950000,7.323306
18.250000,-0.800000,0.000000,0.950000,7.747421
18.300000,-0.800000,0.000000,0.950000,7.890990
18.350000,-0.800000,0.000000,0.950000,7.446487
18.400000,-0.800000,0.000000,0.950000,6.588077
18.450000,-0.800000,0.000000,0.950000,7.357681
18.500000,-0.800000,0.000000,0.950000,7.343925
18.550000,-0.800000,0.000000,0.950000,7.790392
18.600000,-0.800000,0.000000,0.950000,7.075421
18.650000,-0.800000,0.000000,0.950000,8.041723
18.700000,-0.800000,0.000000,0.950000,7.944621
18.750000,-0.800000,0.000000,0.950000,8.451682
18.800000,-0.800000,0.000000,0.950000,7.443050
18.850000,-0.800000,0.000000,0.950000,7.293019
18.900000,-0.800000,0.000000,0.950000,7.627978
18.950000,-0.800000,0.000000,0.950000,7.791774
19.000000,-0.800000,0.000000,0.950000,7.156032
19.050000,-0.800000,0.000000,0.950000,7.257402
19.100000,-0.800000,0.000000,0.950000,6.488800
19.150000,-0.800000,0.000000,0.950000,6.888800
19.200000,-0.800000,0.000000,0.950000,7.848449
19.250000,-0.800000,0.000000,0.950000,7.103985
19.300000,-0.800000,0.000000,0.950000,6.902106
19.350000,-0.800000,0.000000,0.950000,6.562459
19.400000,-0.800000,0.000000,0.950000,7.348503
19.450000,-0.800000,0.000000,0.950000,8.328491
19.500000,-0.800000,0.000000,0.950000,8.741285
19.550000,-0.800000,0.000000,0.950000,6.775698
19.600000,-0.800000,0.000000,0.950000,8.052444
19.650000,-0.800000,0.000000,0.950000,7.584555
19.700000,-0.800000,0.000000,0.950000,7.223008
19.750000,-0.800000,0.000000,0.950000,6.497857
19.800000,-0.800000,0.000000,0.950000,6.982347
19.850000,-0.800000,0.000000,0.950000,6.911725
19.900000,-0.800000,0.000000,0.950000,6.528545
19.950000,-0.800000,0.000000,0.950000,7.756899
20.000000,-0.800000,0.000000,0.950000,7.647334
20.050000,-0.800000,0.000000,0.950000,7.130514
20.100000,-0.800000,0.000000,0.950000,6.709614
20.150000,-0.800000,0.000000,0.950000,7.785523
20.200000,-0.800000,0.000000,0.950000,7.441005
20.250000,-0.800000,0.000000,0.950000,7.087944
20.300000,-0.800000,0.000000,0.950000,8.224396
20.350000,-0.800000,0.000000,0.950000,7.429856
20.400000,-0.800000,0.000000,0.950000,7.564648
20.450000,-0.800000,0.000000,0.950000,7.454041
20.500000,-0.800000,0.000000,0.950000,7.233117
20.550000,-0.800000,0.000000,0.950000,6.861149
20.600000,-0.800000,0.000000,0.950000,6.513797
20.650000,-0.800000,0.000000,0.950000,11.658847
20.700000,-0.800000,0.000000,0.950000,7.709931
20.750000,-0.800000,0.000000,0.950000,7.827983
20.800000,-0.800000,0.000000,0.950000,6.631187
20.850000,-0.800000,0.000000,0.950000,8.115822
20.900000,-0.800000,0.000000,0.950000,9.498766
20.950000,-0.800000,0.000000,0.950000,7.235190
21.000000,-0.800000,0.000000,0.950000,6.883901
21.050000,-0.800000,0.000000,0.950000,6.723031
21.100000,-0.800000,0.000000,0.950000,7.203913
21.150000,-0.800000,0.000000,0.950000,8.210730
21.200000,-0.800000,0.000000,0.950000,9.023004
21.250000,-0.800000,0.000000,0.950000,6.753358
21.300000,-0.800000,0.000000,0.950000,7.422942
21.350000,-0.800000,0.000000,0.950000,6.823309
21.400000,-0.800000,0.000000,0.950000,7.718767
21.450000,-0.800000,0.000000,0.950000,6.287943
21.500000,-0.800000,0.000000,0.950000,7.178495
21.550000,-0.800000,0.000000,0.950000,6.511213
21.600000,-0.800000,0.000000,0.950000,7.783228
21.650000,-0.800000,0.000000,0.950000,6.645504
21.700000,-0.800000,0.000000,0.950000,7.432201
21.750000,-0.800000,0.000000,0.950000,6.825261
21.800000,-0.800000,0.000000,0.950000,6.625227
21.850000,-0.800000,0.000000,0.950000,7.005620
21.900000,-0.800000,0.000000,0.950000,6.783743
21.950000,-0.800000,0.000000,0.950000,8.088020
22.000000,-0.800000,0.000000,0.950000,6.373825
22.050000,-0.800000,0.000000,0.950000,6.800856
22.100000,-0.800000,0.000000,0.950000,8.075557
22.150000,-0.800000,0.000000,0.950000,7.511379
22.200000,-0.800000,0.000000,0.950000,6.500762
22.250000,-0.800000,0.000000,0.950000,7.177112
22.300000,-0.800000,0.000000,0.950000,6.670522
22.350000,-0.800000,0.000000,0.950000,7.375784
22.400000,-0.800000,0.300000,0.000000,7.027752
22.450000,-0.800000,0.686364,0.000000,7.135834
22.500000,-0.800000,0.879545,0.000000,7.364342
22.550000,-0.800000,0.879545,0.000000,7.773130
22.600000,-0.800000,0.806818,0.000000,8.837676
22.650000,-0.800000,0.806818,0.000000,8.401938
22.700000,-0.800000,0.806818,0.000000,6.932472
22.750000,-0.800000,0.750000,0.000000,7.652774
22.800000,-0.800000,0.750000,0.000000,7.215463
22.850000,-0.800000,0.613636,0.000000,6.385056
22.900000,-0.800000,0.613636,0.000000,6.677724
22.950000,-0.800000,0.556818,0.000000,8.755262
23.000000,-0.800000,0.363636,0.000000,7.610725
23.050000,-0.800000,0.363636,0.000000,7.821089
23.100000,-0.800000,0.363636,0.000000,7.449593
23.150000,-0.800000,0.363636,0.000000,7.559218
23.200000,-0.800000,0.363636,0.000000,4.294695
23.250000,-0.800000,0.363636,0.000000,4.820391
23.300000,-0.800000,0.363636,0.000000,4.566646
23.350000,-0.800000,0.363636,0.000000,5.222556
23.400000,-0.800000,0.363636,0.000000,6.289226
23.450000,-0.800000,0.750000,0.000000,5.458247
23.500000,-0.800000,1.000000,0.000000,4.764456
23.550000,-0.800000,1.000000,0.000000,5.149579
23.600000,-0.800000,0.943182,0.000000,5.036487
23.650000,-0.800000,0.943182,0.000000,5.299410
23.700000,-0.800000,0.943182,0.000000,5.856905
23.750000,-0.800000,0.943182,0.000000,8.977177
23.800000,-0.800000,0.806818,0.000000,8.857984
23.850000,-0.800000,0.750000,0.000000,10.455561
23.900000,-0.800000,0.750000,0.000000,11.113785
23.950000,-0.800000,0.613636,0.000000,11.148871
24.000000,-0.520000,0.613636,0.000000,7.177322
24.050000,-0.400000,0.556818,0.000000,19.367807
24.100000,-0.280000,0.363636,0.000000,25.431911
24.150000,-0.160000,0.363636,0.000000,27.987444
24.200000,-0.040000,0.363636,0.000000,31.917395
24.250000,0.080000,0.363636,0.000000,31.886718
24.300000,0.200000,0.363636,0.000000,33.668590
24.350000,0.280000,0.556818,0.000000,36.501472
24.400000,0.360000,0.750000,0.000000,30.609462
24.450000,0.440000,0.750000,0.000000,26.371884
24.500000,0.520000,0.750000,0.000000,31.716928
24.550000,0.600000,0.363636,0.000000,30.075199
24.600000,0.680000,0.556818,0.000000,21.377827
24.650000,0.632400,0.363636,0.000000,12.254425
24.700000,0.552400,0.363636,0.000000,10.922285
24.750000,0.472400,0.363636,0.000000,10.805257
24.800000,0.392400,0.363636,0.000000,13.140437
24.850000,0.392400,0.556818,0.000000,15.387171
24.900000,0.312400,0.170455,0.000000,11.150254
24.950000,0.232400,0.000000,0.098958,11.749087
25.000000,0.232400,0.000000,0.010417,19.472122
25.050000,0.171700,0.000000,0.098958,22.881396
25.100000,0.193100,0.000000,0.098958,28.303506
25.150000,0.183400,0.000000,0.098958,21.942325
25.200000,0.176400,0.000000,0.010417,24.868854
25.250000,0.096400,0.363636,0.000000,20.163570
25.300000,0.096400,0.170455,0.000000,30.071974
25.350000,0.073300,0.363636,0.000000,29.131679
25.400000,0.071000,0.363636,0.000000,29.693935
25.450000,0.069000,0.556818,0.000000,28.250107
25.500000,0.066800,0.556818,0.000000,29.444737
25.550000,0.064300,0.363636,0.000000,27.804661
25.600000,0.061400,0.363636,0.000000,31.012096
25.650000,0.058700,0.556818,0.000000,32.314961
25.700000,0.055700,0.556818,0.000000,29.821204
25.750000,0.052300,0.750000,0.000000,25.456246
25.800000,-0.027700,0.750000,0.000000,24.693536
25.850000,0.031900,0.556818,0.000000,35.734194
25.900000,0.031900,0.613636,0.000000,39.068518
25.950000,0.031900,0.750000,0.000000,36.305495
26.000000,-0.032200,0.363636,0.000000,35.793455
26.050000,-0.032200,0.170455,0.000000,31.414281
26.100000,0.047800,0.556818,0.000000,34.938762
26.150000,0.167800,0.170455,0.000000,28.631573
26.200000,0.287800,0.000000,0.010417,32.763312
26.250000,0.407800,0.363636,0.000000,27.381036
26.300000,0.524400,0.363636,0.000000,25.998934
26.350000,0.492300,0.613636,0.000000,21.783608
26.400000,0.466300,0.613636,0.000000,23.205125
26.450000,0.352400,0.750000,0.000000,27.620895
26.500000,0.259400,0.363636,0.000000,27.223011
26.550000,0.254800,0.000000,0.010417,24.759700
26.600000,0.150500,0.363636,0.000000,24.459107
26.650000,0.150500,0.363636,0.000000,25.443622
26.700000,0.136100,0.556818,0.000000,24.973160
26.750000,0.134100,0.363636,0.000000,24.973732
26.800000,0.133100,0.363636,0.000000,25.139682
26.850000,0.029900,0.556818,0.000000,24.403883
26.900000,0.033400,0.363636,0.000000,23.307535
26.950000,0.032600,0.170455,0.000000,27.831501
27.000000,0.031800,0.556818,0.000000,30.776716
27.050000,0.028500,0.170455,0.000000,38.674359
27.100000,-0.062800,0.000000,0.010417,35.212846
27.150000,-0.044300,0.170455,0.000000,27.383702
27.200000,-0.025700,0.363636,0.000000,33.824181
27.250000,-0.025700,0.000000,0.010417,30.984686
27.300000,-0.025700,0.170455,0.000000,32.834515
