t_rel_s,steer,throttle,brake,controller_compute_time_ms
2.200000,-0.003478,0.750000,0.000000,2.195759
2.250000,0.003942,0.319760,0.000000,2.798880
2.300000,0.002216,0.000000,0.240000,2.739418
2.350000,-0.005589,0.750000,0.000000,3.142615
2.400000,0.001859,0.750000,0.000000,2.367050
2.450000,-0.003788,0.750000,0.000000,2.327967
2.500000,0.002864,0.750000,0.000000,3.092711
2.550000,-0.003446,0.750000,0.000000,2.588465
2.600000,0.003046,0.750000,0.000000,2.157808
2.650000,-0.003423,0.750000,0.000000,2.253597
2.700000,0.002810,0.750000,0.000000,2.424297
2.750000,-0.003540,0.750000,0.000000,2.320392
2.800000,-0.001829,0.000000,0.240000,2.413707
2.850000,-0.003840,0.000000,0.240000,2.164380
2.900000,0.003085,0.000000,0.240000,2.284284
2.950000,-0.003379,0.000000,0.240000,2.516400
3.000000,0.002770,0.000000,0.240000,2.260149
3.050000,-0.003492,0.000000,0.240000,2.899709
3.100000,0.002845,0.079155,0.000000,2.309492
3.150000,-0.003534,0.408200,0.000000,2.371378
3.200000,0.003327,0.228990,0.000000,2.297770
3.250000,-0.002941,0.000000,0.033132,2.211970
3.300000,0.004089,0.750000,0.000000,2.712327
3.350000,0.000045,0.750000,0.000000,2.310323
3.400000,0.002220,0.750000,0.000000,2.190850
3.450000,0.001559,0.750000,0.000000,2.258186
3.500000,0.000553,0.750000,0.000000,2.556335
3.550000,0.000555,0.750000,0.000000,2.302178
3.600000,0.000554,0.750000,0.000000,2.433946
3.650000,0.000556,0.570372,0.000000,2.187072
3.700000,0.000397,0.157250,0.000000,2.272542
3.750000,-0.002348,0.750000,0.000000,2.179378
3.800000,0.003579,0.750000,0.000000,2.119886
3.850000,0.000560,0.750000,0.000000,2.190619
3.900000,0.001737,0.750000,0.000000,2.936388
3.950000,-0.001223,0.750000,0.000000,2.065174
4.000000,-0.000000,0.750000,0.000000,2.392047
4.050000,-0.000114,0.750000,0.000000,2.210567
4.100000,0.000389,0.750000,0.000000,2.575230
4.150000,-0.000183,0.750000,0.000000,2.320432
4.200000,0.000326,0.750000,0.000000,2.321274
4.250000,-0.000949,0.000000,0.240000,2.208332
4.300000,0.000111,0.000000,0.240000,2.453833
4.350000,-0.002957,0.000000,0.240000,2.455986
4.400000,0.003139,0.000000,0.240000,2.437321
4.450000,-0.003205,0.000000,0.240000,2.145995
4.500000,0.003017,0.000000,0.240000,2.717047
4.550000,-0.003303,0.000000,0.120774,3.017421
4.600000,0.003078,0.274432,0.000000,2.299994
4.650000,-0.003872,0.000000,0.240000,2.568869
4.700000,0.002699,0.000000,0.088377,2.234391
4.750000,-0.004737,0.750000,0.000000,2.566664
4.800000,-0.001197,0.750000,0.000000,2.286890
4.850000,-0.002633,0.750000,0.000000,2.450186
4.900000,-0.001344,0.750000,0.000000,2.333909
4.950000,-0.000787,0.750000,0.000000,2.261943
5.000000,-0.000821,0.750000,0.000000,3.188911
5.050000,-0.000752,0.750000,0.000000,2.185659
5.100000,-0.000634,0.744583,0.000000,2.363904
5.150000,-0.000629,0.169892,0.000000,2.398149
5.200000,-0.001105,0.419009,0.000000,2.041570
5.250000,-0.000128,0.750000,0.000000,2.290065
5.300000,-0.000032,0.750000,0.000000,2.452730
5.350000,-0.000217,0.750000,0.000000,2.419799
5.400000,-0.000222,0.000000,0.099717,2.326444
5.450000,-0.000232,0.750000,0.000000,2.144532
5.500000,-0.000134,0.750000,0.000000,2.047020
5.550000,-0.000102,0.750000,0.000000,2.344988
5.600000,-0.000118,0.750000,0.000000,2.829799
5.650000,-0.000106,0.750000,0.000000,2.354927
5.700000,-0.000053,0.750000,0.000000,3.011049
5.750000,-0.000078,0.750000,0.000000,2.212630
5.800000,-0.000083,0.000000,0.240000,2.192763
5.850000,-0.000069,0.000000,0.240000,2.224182
5.900000,-0.000074,0.000000,0.240000,2.366238
5.950000,-0.000031,0.000000,0.240000,2.620415
6.000000,-0.000056,0.000000,0.240000,2.391125
6.050000,-0.000037,0.000000,0.240000,2.594097
6.100000,-0.000043,0.000000,0.240000,2.412366
6.150000,-0.000010,0.429020,0.000000,2.723961
6.200000,-0.000002,0.000000,0.240000,2.356239
6.250000,-0.000046,0.041471,0.000000,2.309592
6.300000,-0.000040,0.750000,0.000000,2.080412
6.350000,0.000022,0.750000,0.000000,2.121188
6.400000,0.000029,0.750000,0.000000,2.125777
6.450000,0.000008,0.750000,0.000000,2.281349
6.500000,0.000018,0.750000,0.000000,2.227057
6.550000,0.000002,0.750000,0.000000,2.279787
6.600000,0.000005,0.750000,0.000000,2.903115
6.650000,0.000025,0.474853,0.000000,2.211298
6.700000,0.000388,0.127834,0.000000,2.412395
6.750000,-0.000167,0.750000,0.000000,2.393379
6.800000,-0.002322,0.750000,0.000000,2.276420
6.850000,-0.002628,0.750000,0.000000,2.482837
6.900000,-0.000160,0.485772,0.000000,2.333218
6.950000,0.000605,0.750000,0.000000,2.177084
7.000000,0.000328,0.750000,0.000000,2.559591
7.050000,-0.000274,0.000000,0.240000,2.517522
7.100000,-0.000167,0.750000,0.000000,2.402656
7.150000,-0.000195,0.750000,0.000000,2.005952
7.200000,-0.000019,0.750000,0.000000,2.146727
7.250000,-0.000067,0.750000,0.000000,2.337555
7.300000,-0.000073,0.750000,0.000000,2.703000
7.350000,-0.000050,0.750000,0.000000,2.567966
7.400000,-0.000079,0.750000,0.000000,2.486935
7.450000,-0.000052,0.000000,0.240000,3.001329
7.500000,-0.000043,0.000000,0.240000,2.655781
7.550000,-0.000063,0.000000,0.240000,2.769366
7.600000,-0.000026,0.000000,0.240000,2.311697
7.650000,-0.000055,0.000000,0.240000,2.315744
7.700000,-0.000058,0.000000,0.240000,2.063500
7.750000,-0.000016,0.000000,0.240000,2.774123
7.800000,0.000002,0.269491,0.000000,2.204766
7.850000,-0.000031,0.000000,0.240000,2.258496
7.900000,-0.000035,0.000000,0.120684,2.249098
7.950000,-0.000009,0.750000,0.000000,2.390003
8.000000,0.000005,0.750000,0.000000,2.480283
8.050000,-0.000008,0.750000,0.000000,3.033861
8.100000,0.000018,0.750000,0.000000,2.511100
8.150000,0.000018,0.750000,0.000000,2.712427
8.200000,0.000012,0.750000,0.000000,2.635433
8.250000,0.000006,0.750000,0.000000,2.379574
8.300000,0.000003,0.562052,0.000000,3.172610
8.350000,0.000090,0.176449,0.000000,3.034561
8.400000,0.001730,0.750000,0.000000,2.101642
8.450000,0.000350,0.750000,0.000000,2.518444
8.500000,0.000162,0.750000,0.000000,2.552698
8.550000,0.001859,0.750000,0.000000,2.227519
8.600000,-0.003116,0.750000,0.000000,2.285757
8.650000,0.003604,0.750000,0.000000,2.142329
8.700000,-0.003032,0.750000,0.000000,2.087025
8.750000,0.003160,0.750000,0.000000,2.873610
8.800000,-0.003215,0.750000,0.000000,2.764165
8.850000,-0.000765,0.000000,0.233109,2.903977
8.900000,-0.004001,0.000000,0.240000,2.844815
8.950000,0.002079,0.000000,0.240000,2.470294
9.000000,-0.002704,0.000000,0.240000,3.081531
9.050000,0.003126,0.000000,0.240000,2.246183
9.100000,-0.003404,0.000000,0.138757,3.652731
9.150000,0.003046,0.215130,0.000000,2.294915
9.200000,-0.003421,0.518086,0.000000,2.371859
9.250000,0.003111,0.653836,0.000000,2.288773
9.300000,-0.002789,0.148857,0.000000,2.052099
9.350000,0.003255,0.154077,0.000000,2.420079
9.400000,-0.001725,0.750000,0.000000,2.335542
9.450000,0.002958,0.750000,0.000000,2.177434
9.500000,-0.000449,0.750000,0.000000,2.229742
9.550000,-0.000142,0.750000,0.000000,2.208722
9.600000,0.000276,0.750000,0.000000,2.553499
9.650000,0.000210,0.750000,0.000000,2.161234
9.700000,0.000130,0.525289,0.000000,2.916530
9.750000,0.000558,0.170680,0.000000,2.305744
9.800000,-0.000454,0.750000,0.000000,2.136427
9.850000,0.001068,0.750000,0.000000,3.032278
9.900000,-0.000471,0.750000,0.000000,2.307848
9.950000,0.005341,0.750000,0.000000,3.865992
10.000000,0.005334,0.750000,0.000000,2.255841
10.050000,0.002185,0.750000,0.000000,2.280187
10.100000,0.001678,0.750000,0.000000,2.708731
10.150000,0.000902,0.750000,0.000000,2.178196
10.200000,0.001431,0.750000,0.000000,2.442332
10.250000,0.000623,0.750000,0.000000,2.603924
10.300000,0.001798,0.000000,0.240000,2.429678
10.350000,0.000760,0.000000,0.240000,2.775917
10.400000,0.003441,0.000000,0.240000,2.413206
10.450000,-0.002654,0.000000,0.240000,2.922563
10.500000,0.003708,0.000000,0.240000,2.104246
10.550000,-0.002690,0.000000,0.240000,2.624272
10.600000,0.003350,0.000000,0.240000,2.565422
10.650000,-0.002843,0.015364,0.000000,2.329499
10.700000,0.004002,0.000000,0.240000,2.916481
10.750000,-0.002643,0.000000,0.240000,2.255751
10.800000,0.006040,0.750000,0.000000,2.293803
10.850000,0.004668,0.750000,0.000000,2.112532
10.900000,0.001275,0.750000,0.000000,2.104919
10.950000,0.001141,0.750000,0.000000,2.603704
11.000000,0.001308,0.750000,0.000000,2.116420
11.050000,0.001096,0.750000,0.000000,2.424087
11.100000,0.000915,0.750000,0.000000,2.086203
11.150000,0.000801,0.750000,0.000000,2.357031
11.200000,0.000903,0.591271,0.000000,2.648147
11.250000,0.000556,0.180213,0.000000,2.214825
11.300000,0.000388,0.750000,0.000000,2.244019
11.350000,-0.000160,0.750000,0.000000,2.194246
11.400000,0.000088,0.750000,0.000000,2.576683
11.450000,0.000200,0.377055,0.000000,2.423727
11.500000,0.000191,0.750000,0.000000,2.251844
11.550000,0.000205,0.750000,0.000000,2.144252
11.600000,0.000196,0.750000,0.000000,2.767311
11.650000,0.000098,0.750000,0.000000,2.371508
11.700000,0.000089,0.750000,0.000000,2.706868
11.750000,0.000080,0.750000,0.000000,2.255791
11.800000,0.000057,0.750000,0.000000,2.063561
11.850000,0.000051,0.000000,0.240000,2.281931
11.900000,0.000051,0.000000,0.240000,2.558189
11.950000,0.000059,0.000000,0.240000,2.121860
12.000000,0.000040,0.000000,0.240000,3.821868
12.050000,-0.000009,0.000000,0.240000,2.335080
12.100000,0.000087,0.000000,0.240000,2.885772
12.150000,0.000011,0.000000,0.049389,2.314592
12.200000,0.000031,0.000000,0.086386,2.161846
12.250000,0.000013,0.227067,0.000000,2.258967
12.300000,0.000021,0.000000,0.240000,2.322787
12.350000,0.000009,0.750000,0.000000,3.657310
12.400000,0.000024,0.750000,0.000000,2.130937
12.450000,0.000043,0.750000,0.000000,2.150894
12.500000,0.000011,0.750000,0.000000,2.397647
12.550000,0.000036,0.750000,0.000000,2.379543
12.600000,0.000016,0.750000,0.000000,2.489710
12.650000,0.000017,0.750000,0.000000,2.452730
12.700000,0.000005,0.449155,0.000000,2.384653
12.750000,-0.000443,0.141601,0.000000,2.576643
12.800000,0.000298,0.750000,0.000000,2.385695
12.850000,0.000168,0.750000,0.000000,2.221006
12.900000,0.000142,0.750000,0.000000,2.122581
12.950000,-0.000450,0.750000,0.000000,2.355448
13.000000,0.000160,0.750000,0.000000,2.161494
13.050000,0.000000,0.000000,0.240000,3.696944
13.100000,-0.000015,0.750000,0.000000,2.482957
13.150000,0.000055,0.750000,0.000000,2.652375
13.200000,0.000004,0.750000,0.000000,2.948231
13.250000,-0.000021,0.750000,0.000000,2.311756
13.300000,0.000042,0.598026,0.000000,3.060651
13.350000,-0.000030,0.750000,0.000000,2.086163
13.400000,-0.000007,0.466564,0.000000,2.183926
13.450000,-0.000006,0.000000,0.240000,2.450917
13.500000,-0.000023,0.000000,0.240000,2.077607
13.550000,-0.000022,0.000000,0.240000,2.517041
13.600000,0.000004,0.000000,0.240000,3.133989
13.650000,-0.000004,0.000000,0.240000,2.774444
13.700000,-0.000039,0.000000,0.240000,2.263085
13.750000,0.000016,0.178115,0.000000,3.742961
13.800000,-0.000043,0.105889,0.000000,2.393049
13.850000,0.000024,0.000000,0.129341,2.064292
13.900000,-0.000049,0.000000,0.240000,2.105409
13.950000,-0.000009,0.750000,0.000000,2.462469
14.000000,-0.006114,0.750000,0.000000,2.202411
14.050000,-0.001621,0.750000,0.000000,2.304092
14.100000,-0.000546,0.750000,0.000000,2.372750
14.150000,-0.000888,0.750000,0.000000,2.239440
14.200000,-0.000949,0.750000,0.000000,2.406033
14.250000,-0.000669,0.750000,0.000000,2.410471
14.300000,-0.000605,0.635740,0.000000,2.269867
14.350000,-0.000511,0.173406,0.000000,2.576753
14.400000,-0.000267,0.750000,0.000000,2.143490
14.450000,-0.000752,0.750000,0.000000,2.932580
14.500000,-0.000762,0.750000,0.000000,2.793439
14.550000,-0.000429,0.068444,0.000000,2.452550
14.600000,-0.000441,0.750000,0.000000,2.243618
14.650000,-0.000226,0.750000,0.000000,2.329549
14.700000,-0.000208,0.750000,0.000000,2.307879
14.750000,-0.000210,0.750000,0.000000,2.234050
14.800000,-0.000138,0.750000,0.000000,2.339258
14.850000,-0.000152,0.750000,0.000000,2.250290
14.900000,-0.000111,0.750000,0.000000,2.178547
14.950000,-0.000085,0.000000,0.152889,2.224352
15.000000,-0.000136,0.000000,0.240000,2.026561
15.050000,-0.000114,0.000000,0.240000,2.093487
15.100000,-0.000070,0.000000,0.240000,2.264368
15.150000,-0.000046,0.000000,0.240000,2.237367
15.200000,-0.000068,0.000000,0.240000,2.353154
15.250000,-0.000085,0.000000,0.190504,2.374584
15.300000,0.000030,0.000000,0.192053,2.467358
15.350000,-0.000028,0.000000,0.193108,2.373302
15.400000,0.000004,0.000000,0.194673,2.255862
15.450000,-0.000069,0.000000,0.197081,2.202191
15.500000,0.000065,0.000000,0.196068,3.109292
15.550000,0.000120,0.000000,0.169989,2.282852
15.600000,0.000132,0.000000,0.160283,2.496373
15.650000,0.000124,0.000000,0.156701,2.788180
15.700000,0.000118,0.750000,0.000000,2.353474
15.750000,0.000621,0.750000,0.000000,2.303100
15.800000,-0.000389,0.750000,0.000000,2.391495
15.850000,-0.000537,0.750000,0.000000,2.565863
15.900000,0.000082,0.000000,0.156709,2.242135
15.950000,-0.000139,0.750000,0.000000,2.223451
16.000000,-0.000548,0.750000,0.000000,2.025860
16.050000,-0.000121,0.750000,0.000000,2.154051
16.100000,-0.000260,0.750000,0.000000,2.333657
16.150000,-0.000056,0.000000,0.158160,2.357201
16.200000,0.001683,0.750000,0.000000,2.151385
16.250000,0.000930,0.750000,0.000000,2.391746
16.300000,-0.000387,0.750000,0.000000,2.551826
16.350000,-0.000031,0.750000,0.000000,2.157747
16.400000,-0.100031,0.750000,0.000000,2.179358
16.450000,-0.200031,0.000000,0.950000,2.344538
16.500000,-0.300031,0.000000,0.950000,2.151275
16.550000,-0.400031,0.000000,0.950000,2.147949
16.600000,-0.500031,0.000000,0.950000,2.121960
16.650000,-0.600031,0.750000,0.000000,2.424347
16.700000,-0.700031,0.000000,0.950000,2.722195
16.750000,-0.800000,0.000000,0.950000,2.401765
16.800000,-0.800000,0.000000,0.950000,2.185289
16.850000,-0.800000,0.000000,0.950000,2.265980
16.900000,-0.800000,0.000000,0.950000,2.288592
16.950000,-0.800000,0.000000,0.950000,2.076846
17.000000,-0.800000,0.000000,0.950000,3.534730
17.050000,-0.800000,0.000000,0.950000,2.358003
17.100000,-0.800000,0.000000,0.950000,2.920547
17.150000,-0.800000,0.000000,0.950000,2.031089
17.200000,-0.800000,0.000000,0.950000,2.159791
17.250000,-0.800000,0.000000,0.950000,2.260100
17.300000,-0.800000,0.000000,0.950000,2.318850
17.350000,-0.800000,0.000000,0.950000,2.215386
17.400000,-0.800000,0.000000,0.950000,2.364334
17.450000,-0.800000,0.000000,0.950000,2.140886
17.500000,-0.800000,0.000000,0.950000,2.232447
17.550000,-0.800000,0.000000,0.950000,2.335150
17.600000,-0.800000,0.000000,0.950000,2.605677
17.650000,-0.800000,0.000000,0.950000,2.363473
17.700000,-0.800000,0.000000,0.950000,2.193444
17.750000,-0.800000,0.000000,0.950000,2.079841
17.800000,-0.800000,0.000000,0.950000,2.446308
17.850000,-0.800000,0.000000,0.950000,2.746671
17.900000,-0.800000,0.000000,0.950000,2.734660
17.950000,-0.800000,0.000000,0.950000,2.083058
18.000000,-0.800000,0.000000,0.950000,2.170280
18.050000,-0.800000,0.000000,0.950000,1.996455
18.100000,-0.800000,0.000000,0.950000,2.217810
18.150000,-0.800000,0.000000,0.950000,2.314672
18.200000,-0.800000,0.000000,0.950000,2.409129
18.250000,-0.800000,0.000000,0.950000,2.544804
18.300000,-0.800000,0.000000,0.950000,2.524705
18.350000,-0.800000,0.000000,0.950000,2.357061
18.400000,-0.800000,0.000000,0.950000,2.447320
18.450000,-0.800000,0.000000,0.950000,2.401956
18.500000,-0.800000,0.000000,0.950000,2.517462
18.550000,-0.800000,0.000000,0.950000,2.085933
18.600000,-0.800000,0.000000,0.950000,2.109798
18.650000,-0.800000,0.000000,0.950000,2.074020
18.700000,-0.800000,0.000000,0.950000,2.140715
18.750000,-0.800000,0.000000,0.950000,2.158098
18.800000,-0.800000,0.000000,0.950000,2.078369
18.850000,-0.800000,0.000000,0.950000,2.066386
18.900000,-0.800000,0.000000,0.950000,2.916631
18.950000,-0.800000,0.000000,0.950000,2.240914
19.000000,-0.800000,0.000000,0.950000,2.225193
19.050000,-0.800000,0.000000,0.950000,2.256933
19.100000,-0.800000,0.000000,0.950000,2.278073
19.150000,-0.800000,0.000000,0.950000,2.367011
19.200000,-0.800000,0.000000,0.950000,2.326344
19.250000,-0.800000,0.000000,0.950000,2.185570
19.300000,-0.800000,0.000000,0.950000,2.257424
19.350000,-0.800000,0.000000,0.950000,2.208171
19.400000,-0.800000,0.000000,0.950000,2.214805
19.450000,-0.800000,0.000000,0.950000,2.221066
19.500000,-0.800000,0.000000,0.950000,2.410431
19.550000,-0.800000,0.000000,0.950000,2.270148
19.600000,-0.800000,0.000000,0.950000,2.158047
19.650000,-0.800000,0.000000,0.950000,2.158168
19.700000,-0.800000,0.000000,0.950000,2.702759
19.750000,-0.800000,0.000000,0.950000,2.316174
19.800000,-0.800000,0.000000,0.950000,2.066015
19.850000,-0.800000,0.000000,0.950000,2.393639
19.900000,-0.800000,0.000000,0.950000,2.276080
19.950000,-0.800000,0.000000,0.950000,2.269357
20.000000,-0.800000,0.000000,0.950000,2.638228
20.050000,-0.800000,0.000000,0.950000,2.270399
20.100000,-0.800000,0.000000,0.950000,2.240172
20.150000,-0.800000,0.000000,0.950000,2.350780
20.200000,-0.800000,0.000000,0.950000,2.209023
20.250000,-0.800000,0.000000,0.950000,2.315303
20.300000,-0.800000,0.000000,0.950000,2.260139
20.350000,-0.800000,0.000000,0.950000,2.321164
20.400000,-0.800000,0.000000,0.950000,2.318138
20.450000,-0.800000,0.000000,0.950000,2.296146
20.500000,-0.800000,0.000000,0.950000,2.416623
20.550000,-0.800000,0.000000,0.950000,2.239331
20.600000,-0.800000,0.000000,0.950000,2.432293
20.650000,-0.800000,0.000000,0.950000,2.300997
20.700000,-0.800000,0.000000,0.950000,2.200628
20.750000,-0.800000,0.000000,0.950000,2.345379
20.800000,-0.800000,0.000000,0.950000,2.331072
20.850000,-0.800000,0.000000,0.950000,2.030218
20.900000,-0.800000,0.000000,0.950000,2.267253
20.950000,-0.800000,0.000000,0.950000,2.282832
21.000000,-0.800000,0.000000,0.950000,2.160523
21.050000,-0.800000,0.000000,0.950000,2.726424
21.100000,-0.800000,0.000000,0.950000,2.096493
21.150000,-0.800000,0.000000,0.950000,2.145334
21.200000,-0.800000,0.000000,0.950000,2.289966
21.250000,-0.800000,0.000000,0.950000,2.203994
21.300000,-0.800000,0.000000,0.950000,2.476937
21.350000,-0.800000,0.000000,0.950000,2.340651
21.400000,-0.800000,0.000000,0.950000,2.424518
21.450000,-0.800000,0.000000,0.950000,2.290436
21.500000,-0.800000,0.000000,0.950000,2.055696
21.550000,-0.800000,0.000000,0.950000,2.618071
21.600000,-0.800000,0.000000,0.950000,2.267393
21.650000,-0.800000,0.000000,0.950000,2.328137
21.700000,-0.800000,0.000000,0.950000,2.363724
21.750000,-0.800000,0.000000,0.950000,2.280478
21.800000,-0.800000,0.000000,0.950000,2.252906
21.850000,-0.800000,0.000000,0.950000,2.318038
21.900000,-0.800000,0.000000,0.950000,2.156313
21.950000,-0.800000,0.000000,0.950000,2.233630
22.000000,-0.800000,0.000000,0.950000,2.218421
22.050000,-0.800000,0.000000,0.950000,2.284395
22.100000,-0.800000,0.000000,0.950000,2.263416
22.150000,-0.800000,0.000000,0.950000,2.308600
22.200000,-0.800000,0.750000,0.000000,2.489801
22.250000,-0.800000,0.750000,0.000000,2.321895
22.300000,-0.800000,0.750000,0.000000,2.201459
22.350000,-0.800000,0.750000,0.000000,2.139303
22.400000,-0.800000,0.750000,0.000000,2.149051
22.450000,-0.800000,0.750000,0.000000,2.273645
22.500000,-0.800000,0.750000,0.000000,2.183165
22.550000,-0.800000,0.750000,0.000000,2.281219
22.600000,-0.800000,0.750000,0.000000,2.234631
22.650000,-0.800000,0.750000,0.000000,2.185218
22.700000,-0.800000,0.750000,0.000000,2.248107
22.750000,-0.800000,0.750000,0.000000,2.342113
22.800000,-0.800000,0.750000,0.000000,2.379914
22.850000,-0.800000,0.750000,0.000000,2.357542
22.900000,-0.800000,0.750000,0.000000,2.424337
22.950000,-0.800000,0.750000,0.000000,2.312468
23.000000,-0.778589,0.750000,0.000000,2.074722
23.050000,-0.729886,0.750000,0.000000,2.345560
23.100000,-0.679349,0.750000,0.000000,2.286088
23.150000,-0.633006,0.750000,0.000000,2.668966
23.200000,-0.586979,0.750000,0.000000,2.383170
23.250000,-0.541903,0.750000,0.000000,2.165071
23.300000,-0.498518,0.750000,0.000000,2.024537
23.350000,-0.456826,0.750000,0.000000,2.326273
23.400000,-0.416639,0.750000,0.000000,2.400444
23.450000,-0.377145,0.750000,0.000000,2.125466
23.500000,-0.339603,0.750000,0.000000,2.170071
23.550000,-0.303747,0.750000,0.000000,2.544193
23.600000,-0.270429,0.750000,0.000000,2.565342
23.650000,-0.170429,0.750000,0.000000,2.520197
23.700000,-0.070429,0.750000,0.000000,2.958309
23.750000,0.029571,0.750000,0.000000,2.122160
23.800000,0.112244,0.750000,0.000000,2.191290
23.850000,0.074069,0.750000,0.000000,2.496292
23.900000,0.174069,0.750000,0.000000,2.167626
23.950000,0.239855,0.722147,0.000000,2.502404
24.000000,0.176977,0.305954,0.000000,2.240663
24.050000,0.139572,0.301260,0.000000,2.400472
24.100000,0.116815,0.750000,0.000000,2.199777
24.150000,0.107643,0.750000,0.000000,2.063119
24.200000,0.086654,0.750000,0.000000,2.312147
24.250000,0.186654,0.000000,0.240000,2.084891
24.300000,0.204544,0.750000,0.000000,2.408648
24.350000,0.163813,0.750000,0.000000,2.787608
24.400000,0.124766,0.750000,0.000000,2.339197
24.450000,0.111201,0.750000,0.000000,2.602922
24.500000,0.089346,0.750000,0.000000,2.133472
24.550000,0.082868,0.750000,0.000000,2.017434
24.600000,0.065344,0.750000,0.000000,2.227198
24.650000,0.165344,0.000000,0.240000,2.411032
24.700000,0.139458,0.000000,0.240000,2.279426
24.750000,0.099290,0.000000,0.240000,2.227638
24.800000,0.073618,0.000000,0.240000,2.229572
24.850000,0.068277,0.000000,0.240000,2.370266
24.900000,0.168277,0.000000,0.240000,2.131318
24.950000,0.101242,0.000000,0.240000,2.198584
25.000000,0.067037,0.036914,0.000000,2.272402
25.050000,0.062724,0.050931,0.000000,2.297029
25.100000,0.048450,0.000000,0.240000,2.155373
25.150000,0.045933,0.387585,0.000000,2.335400
25.200000,0.035898,0.750000,0.000000,2.117011
25.250000,0.034378,0.750000,0.000000,2.285036
25.300000,0.031783,0.750000,0.000000,2.215756
25.350000,0.027433,0.750000,0.000000,2.149442
25.400000,0.127433,0.750000,0.000000,2.326133
25.450000,0.050077,0.750000,0.000000,2.476295
25.500000,0.032251,0.447511,0.000000,2.069842
25.550000,0.035971,0.202962,0.000000,2.248308
25.600000,0.031572,0.750000,0.000000,2.398669
25.650000,0.031856,0.750000,0.000000,2.355549
25.700000,0.030506,0.750000,0.000000,2.456528
25.750000,0.122413,0.750000,0.000000,2.283192
25.800000,0.033161,0.750000,0.000000,2.404340
25.850000,0.018196,0.750000,0.000000,2.353464
25.900000,0.021722,0.750000,0.000000,2.134233
25.950000,0.020617,0.750000,0.000000,2.285587
26.000000,0.018267,0.750000,0.000000,2.391686
26.050000,0.118267,0.000000,0.240000,2.139813
26.100000,0.218267,0.000000,0.240000,2.348206
26.150000,0.318267,0.000000,0.240000,2.526369
26.200000,0.218267,0.000000,0.240000,2.806965
26.250000,0.318267,0.000000,0.240000,2.262433
26.300000,0.418267,0.092016,0.000000,2.031500
26.350000,0.510943,0.522316,0.000000,2.511962
26.400000,0.420476,0.750000,0.000000,2.524104
26.450000,0.328232,0.750000,0.000000,2.432252
26.500000,0.276374,0.639789,0.000000,2.026131
26.550000,0.230221,0.350379,0.000000,2.489910
26.600000,0.202829,0.153973,0.000000,2.176683
26.650000,0.167289,0.253822,0.000000,2.035357
26.700000,0.148566,0.357358,0.000000,2.501974
26.750000,0.120885,0.496561,0.000000,2.288582
26.800000,0.108884,0.471818,0.000000,2.399511
26.850000,0.086963,0.463971,0.000000,2.265920
26.900000,0.080146,0.364723,0.000000,2.344417
26.950000,-0.019854,0.346162,0.000000,2.072327
27.000000,-0.119854,0.348293,0.000000,2.227187
27.050000,-0.128609,0.603158,0.000000,2.138682
27.100000,-0.082369,0.476901,0.000000,2.166193
27.150000,-0.067366,0.395630,0.000000,2.169579
