t_rel_s,x,y,maneuver_state
14.050000,1268.075317,-82.572227,follow_lane
14.100000,1268.335449,-82.572334,follow_lane
14.150000,1268.594604,-82.572479,follow_lane
14.200000,1268.855225,-82.572624,follow_lane
14.250000,1269.116333,-82.572762,follow_lane
14.300000,1269.377808,-82.572891,follow_lane
14.350000,1269.655884,-82.573036,follow_lane
14.400000,1269.953857,-82.573189,follow_lane
14.450000,1270.258667,-82.573341,follow_lane
14.500000,1270.565552,-82.573486,follow_lane
14.550000,1270.870483,-82.573631,follow_lane
14.600000,1271.171997,-82.573776,follow_lane
14.650000,1271.468262,-82.573921,follow_lane
14.700000,1271.758789,-82.574074,follow_lane
14.750000,1272.043457,-82.574203,follow_lane
14.800000,1272.324951,-82.574356,follow_lane
14.850000,1272.598389,-82.574509,follow_lane
14.900000,1272.848755,-82.574654,follow_lane
14.950000,1273.080688,-82.574760,follow_lane
15.000000,1273.305420,-82.574860,follow_lane
15.050000,1273.530029,-82.574959,follow_lane
15.100000,1273.759155,-82.575066,follow_lane
15.150000,1273.994995,-82.575165,waiting_left
15.200000,1274.238647,-82.575310,waiting_left
15.250000,1274.486328,-82.575447,waiting_left
15.300000,1274.731689,-82.575592,waiting_left
15.350000,1274.969238,-82.575737,waiting_left
15.400000,1275.196045,-82.575851,waiting_left
15.450000,1275.409790,-82.575943,waiting_left
15.500000,1275.610718,-82.576042,waiting_left
15.550000,1275.799561,-82.576141,waiting_left
15.600000,1275.977173,-82.576248,waiting_left
15.650000,1276.145020,-82.576347,waiting_left
15.700000,1276.302979,-82.576447,waiting_left
15.750000,1276.451904,-82.576538,waiting_left
15.800000,1276.591797,-82.576637,waiting_left
15.850000,1276.723755,-82.576714,waiting_left
15.900000,1276.848022,-82.576759,waiting_left
15.950000,1276.965088,-82.576805,waiting_left
16.000000,1277.075073,-82.576851,waiting_left
16.050000,1277.178833,-82.576904,waiting_left
16.100000,1277.276367,-82.576950,waiting_left
16.150000,1277.368286,-82.577003,changing_left
16.200000,1277.454956,-82.579086,changing_left
16.250000,1277.536743,-82.585876,changing_left
16.300000,1277.614136,-82.597305,changing_left
16.350000,1277.687134,-82.613678,changing_left
16.400000,1277.755493,-82.634430,changing_left
16.450000,1277.818604,-82.659920,changing_left
16.500000,1277.876831,-82.689133,changing_left
16.550000,1277.932373,-82.720963,changing_left
16.600000,1277.986816,-82.753975,changing_left
16.650000,1278.040405,-82.788658,changing_left
16.700000,1278.093506,-82.824371,changing_left
16.750000,1278.146118,-82.861763,changing_left
16.800000,1278.198486,-82.900253,changing_left
16.850000,1278.250366,-82.940514,changing_left
16.900000,1278.303467,-82.982819,changing_left
16.950000,1278.360962,-83.029785,changing_left
17.000000,1278.423706,-83.083374,changing_left
17.050000,1278.491577,-83.144470,changing_left
17.100000,1278.564941,-83.213531,changing_left
17.150000,1278.642944,-83.291901,changing_left
17.200000,1278.724365,-83.378975,changing_left
17.250000,1278.808716,-83.475708,changing_left
17.300000,1278.895630,-83.583061,changing_left
17.350000,1278.990723,-83.698944,changing_left
17.400000,1279.102295,-83.817123,changing_left
17.450000,1279.226685,-83.936386,changing_left
17.500000,1279.361572,-84.055069,changing_left
17.550000,1279.505249,-84.170029,changing_left
17.600000,1279.656250,-84.278351,changing_left
17.650000,1279.812622,-84.378288,passing
17.700000,1279.972656,-84.467026,passing
17.750000,1280.135742,-84.545441,passing
17.800000,1280.303833,-84.613960,passing
17.850000,1280.477295,-84.671959,passing
17.900000,1280.655884,-84.718025,passing
17.950000,1280.838867,-84.750664,passing
18.000000,1281.025879,-84.771278,passing
18.050000,1281.219238,-84.786339,passing
18.100000,1281.419922,-84.799858,passing
18.150000,1281.627197,-84.813286,passing
18.200000,1281.836792,-84.827477,passing
18.250000,1282.044312,-84.843117,passing
18.300000,1282.248657,-84.861328,passing
18.350000,1282.449219,-84.878906,passing
18.400000,1282.646606,-84.895943,passing
18.450000,1282.839722,-84.911583,passing
18.500000,1283.028931,-84.925507,passing
18.550000,1283.216431,-84.941879,passing
18.600000,1283.402832,-84.959099,passing
18.650000,1283.587891,-84.975708,passing
18.700000,1283.770630,-84.992020,passing
18.750000,1283.950073,-85.008232,passing
18.800000,1284.125854,-85.023827,passing
18.850000,1284.299072,-85.039833,passing
18.900000,1284.469849,-85.056030,passing
18.950000,1284.639038,-85.072052,passing
19.000000,1284.809326,-85.087959,passing
19.050000,1284.983032,-85.103943,passing
19.100000,1285.160400,-85.119980,passing
19.150000,1285.341431,-85.136040,passing
19.200000,1285.526978,-85.152176,passing
19.250000,1285.716553,-85.168327,passing
19.300000,1285.907837,-85.184265,passing
19.350000,1286.099609,-85.199898,passing
19.400000,1286.291504,-85.215141,passing
19.450000,1286.481323,-85.229851,changing_right
19.500000,1286.666626,-85.239830,changing_right
19.550000,1286.847046,-85.239586,changing_right
19.600000,1287.022339,-85.227829,changing_right
19.650000,1287.192139,-85.203613,changing_right
19.700000,1287.356812,-85.169159,changing_right
19.750000,1287.518921,-85.127937,changing_right
19.800000,1287.682251,-85.083511,changing_right
19.850000,1287.848511,-85.039528,changing_right
19.900000,1288.016724,-84.995216,changing_right
19.950000,1288.187866,-84.951714,changing_right
20.000000,1288.361084,-84.907860,changing_right
20.050000,1288.537598,-84.866310,changing_right
20.100000,1288.716064,-84.825783,changing_right
20.150000,1288.895142,-84.784599,changing_right
20.200000,1289.072876,-84.742760,changing_right
20.250000,1289.250732,-84.705048,changing_right
20.300000,1289.430054,-84.669754,changing_right
20.350000,1289.611572,-84.634247,changing_right
20.400000,1289.794556,-84.598396,changing_right
20.450000,1289.978516,-84.562302,changing_right
20.500000,1290.162842,-84.525986,changing_right
20.550000,1290.348145,-84.493980,changing_right
20.600000,1290.533081,-84.464096,changing_right
20.650000,1290.715454,-84.434341,changing_right
20.700000,1290.894287,-84.404961,changing_right
20.750000,1291.071045,-84.376144,changing_right
20.800000,1291.246704,-84.347832,changing_right
20.850000,1291.422729,-84.319763,changing_right
20.900000,1291.598145,-84.292076,changing_right
20.950000,1291.773193,-84.264839,changing_right
21.000000,1291.948975,-84.237831,changing_right
21.050000,1292.124756,-84.211151,changing_right
21.100000,1292.299927,-84.184891,changing_right
21.150000,1292.474854,-84.159019,changing_right
21.200000,1292.649170,-84.133553,changing_right
21.250000,1292.821777,-84.108688,changing_right
21.300000,1292.991577,-84.085144,changing_right
21.350000,1293.160400,-84.062325,changing_right
21.400000,1293.330322,-84.039558,changing_right
21.450000,1293.504639,-84.016327,changing_right
21.500000,1293.683228,-83.992775,changing_right
21.550000,1293.864014,-83.969292,changing_right
21.600000,1294.045654,-83.946075,changing_right
21.650000,1294.227905,-83.923111,changing_right
21.700000,1294.412476,-83.900246,changing_right
21.750000,1294.600708,-83.877365,changing_right
21.800000,1294.793213,-83.854355,changing_right
21.850000,1294.989014,-83.831383,changing_right
21.900000,1295.187744,-83.808495,changing_right
21.950000,1295.387939,-83.785889,changing_right
22.000000,1295.586426,-83.763916,changing_right
22.050000,1295.780273,-83.742905,changing_right
22.100000,1295.968262,-83.722946,changing_right
22.150000,1296.151001,-83.703941,changing_right
22.200000,1296.330322,-83.685509,changing_right
22.250000,1296.507446,-83.667557,changing_right
22.300000,1296.682983,-83.650070,changing_right
22.350000,1296.856201,-83.633141,changing_right
22.400000,1297.026123,-83.616806,changing_right
22.450000,1297.194458,-83.600945,changing_right
22.500000,1297.363281,-83.585320,changing_right
22.550000,1297.533936,-83.569298,changing_right
22.600000,1297.705078,-83.552902,changing_right
22.650000,1297.876343,-83.536247,changing_right
22.700000,1298.047729,-83.521584,changing_right
22.750000,1298.219238,-83.507393,changing_right
22.800000,1298.391113,-83.492752,changing_right
22.850000,1298.564453,-83.478554,changing_right
22.900000,1298.738525,-83.464409,changing_right
22.950000,1298.913452,-83.449913,changing_right
23.000000,1299.089478,-83.435204,changing_right
23.050000,1299.267822,-83.420105,changing_right
23.100000,1299.447510,-83.404968,changing_right
23.150000,1299.628296,-83.389854,changing_right
23.200000,1299.810059,-83.374588,changing_right
23.250000,1299.992310,-83.359207,changing_right
23.300000,1300.174683,-83.346169,changing_right
23.350000,1300.355469,-83.333931,changing_right
23.400000,1300.533447,-83.321495,changing_right
23.450000,1300.708130,-83.308907,changing_right
23.500000,1300.880371,-83.296219,changing_right
23.550000,1301.049683,-83.285400,changing_right
23.600000,1301.215576,-83.275070,changing_right
23.650000,1301.379272,-83.264893,changing_right
23.700000,1301.540649,-83.255226,changing_right
23.750000,1301.700195,-83.245445,changing_right
23.800000,1301.860107,-83.235336,changing_right
23.850000,1302.021851,-83.225037,changing_right
23.900000,1302.186401,-83.214455,changing_right
23.950000,1302.354858,-83.203506,changing_right
24.000000,1302.527222,-83.192207,changing_right
24.050000,1302.701416,-83.180702,changing_right
24.100000,1302.875732,-83.169121,changing_right
24.150000,1303.049072,-83.159950,changing_right
24.200000,1303.221436,-83.151558,changing_right
24.250000,1303.395264,-83.142715,changing_right
24.300000,1303.571899,-83.133331,changing_right
24.350000,1303.750854,-83.124489,changing_right
24.400000,1303.929199,-83.115906,changing_right
24.450000,1304.105591,-83.107407,changing_right
24.500000,1304.281738,-83.098907,changing_right
24.550000,1304.459839,-83.090240,changing_right
24.600000,1304.640869,-83.081367,changing_right
24.650000,1304.822876,-83.072273,changing_right
24.700000,1305.004761,-83.063065,changing_right
24.750000,1305.184937,-83.053848,changing_right
24.800000,1305.362305,-83.045029,changing_right
24.850000,1305.536621,-83.036415,changing_right
24.900000,1305.708740,-83.028679,changing_right
24.950000,1305.881104,-83.020699,changing_right
25.000000,1306.053467,-83.013161,changing_right
25.050000,1306.224487,-83.005966,changing_right
25.100000,1306.394287,-82.998901,changing_right
25.150000,1306.561646,-82.991997,changing_right
25.200000,1306.726196,-82.985283,changing_right
25.250000,1306.887207,-82.978729,changing_right
25.300000,1307.044800,-82.972343,changing_right
25.350000,1307.200073,-82.966042,changing_right
25.400000,1307.353638,-82.959801,changing_right
25.450000,1307.506348,-82.953598,changing_right
25.500000,1307.658569,-82.947556,changing_right
25.550000,1307.811646,-82.941299,follow_lane
25.600000,1307.967285,-82.937531,follow_lane
25.650000,1308.127808,-82.935043,follow_lane
25.700000,1308.295654,-82.932167,follow_lane
25.750000,1308.472290,-82.928963,follow_lane
25.800000,1308.659302,-82.925430,follow_lane
25.850000,1308.856934,-82.921440,follow_lane
25.900000,1309.065186,-82.916969,follow_lane
25.950000,1309.284058,-82.910728,follow_lane
26.000000,1309.513062,-82.903397,follow_lane
26.050000,1309.752441,-82.895439,follow_lane
26.100000,1310.002197,-82.886841,follow_lane
26.150000,1310.262329,-82.877647,follow_lane
26.200000,1310.525879,-82.868141,follow_lane
26.250000,1310.787354,-82.858902,follow_lane
26.300000,1311.048462,-82.849854,follow_lane
26.350000,1311.311279,-82.840767,follow_lane
26.400000,1311.574829,-82.831657,follow_lane
26.450000,1311.839478,-82.822495,follow_lane
26.500000,1312.120239,-82.812729,follow_lane
26.550000,1312.420166,-82.802711,follow_lane
26.600000,1312.727661,-82.793320,follow_lane
26.650000,1313.037476,-82.784645,follow_lane
26.700000,1313.346069,-82.776505,follow_lane
26.750000,1313.651489,-82.769020,follow_lane
26.800000,1313.952271,-82.762131,follow_lane
26.850000,1314.247681,-82.755867,follow_lane
26.900000,1314.537476,-82.750214,follow_lane
26.950000,1314.824707,-82.745132,follow_lane
27.000000,1315.103882,-82.740646,follow_lane
27.050000,1315.366699,-82.736938,follow_lane
27.100000,1315.619141,-82.733719,follow_lane
27.150000,1315.862305,-82.731064,follow_lane
27.200000,1316.100098,-82.728867,follow_lane
27.250000,1316.339844,-82.727020,follow_lane
27.300000,1316.584961,-82.725479,follow_lane
27.350000,1316.838135,-82.722839,follow_lane
27.400000,1317.098999,-82.719589,follow_lane
27.450000,1317.359131,-82.716408,follow_lane
27.500000,1317.617676,-82.713066,follow_lane
27.550000,1317.875854,-82.709572,follow_lane
27.600000,1318.136108,-82.705894,follow_lane
27.650000,1318.396851,-82.702126,follow_lane
27.700000,1318.658691,-82.698433,follow_lane
27.750000,1318.937256,-82.694695,follow_lane
27.800000,1319.235107,-82.690857,follow_lane
27.850000,1319.540283,-82.686996,follow_lane
27.900000,1319.847900,-82.683212,follow_lane
27.950000,1320.154297,-82.679512,follow_lane
28.000000,1320.457764,-82.675957,follow_lane
28.050000,1320.756226,-82.672684,follow_lane
28.100000,1321.049316,-82.669678,follow_lane
28.150000,1321.337036,-82.666893,follow_lane
28.200000,1321.621826,-82.664314,follow_lane
28.250000,1321.899048,-82.661949,follow_lane
28.300000,1322.152588,-82.659500,follow_lane
28.350000,1322.385620,-82.657700,follow_lane
28.400000,1322.611816,-82.656647,follow_lane
28.450000,1322.838379,-82.655884,follow_lane
28.500000,1323.069824,-82.654800,follow_lane
28.550000,1323.308105,-82.653542,follow_lane
28.600000,1323.554932,-82.652176,follow_lane
28.650000,1323.811279,-82.650742,follow_lane
28.700000,1324.075317,-82.649185,follow_lane
28.750000,1324.337891,-82.647781,follow_lane
28.800000,1324.599609,-82.646118,follow_lane
28.850000,1324.861328,-82.644714,follow_lane
28.900000,1325.124512,-82.643318,follow_lane
28.950000,1325.388428,-82.642380,follow_lane
29.000000,1325.655640,-82.641472,follow_lane
29.050000,1325.947754,-82.640678,follow_lane
29.100000,1326.256226,-82.639664,follow_lane
29.150000,1326.566528,-82.638680,follow_lane
29.200000,1326.874756,-82.637428,follow_lane
29.250000,1327.179443,-82.636490,follow_lane
29.300000,1327.479370,-82.635406,follow_lane
29.350000,1327.773438,-82.634666,follow_lane
29.400000,1328.061035,-82.633736,follow_lane
29.450000,1328.344604,-82.632965,follow_lane
29.500000,1328.625122,-82.631943,follow_lane
29.550000,1328.882935,-82.631050,follow_lane
29.600000,1329.097412,-82.630348,follow_lane
29.650000,1329.303101,-82.629570,follow_lane
29.700000,1329.505615,-82.628731,follow_lane
29.750000,1329.709961,-82.628098,follow_lane
29.800000,1329.919922,-82.627487,follow_lane
29.850000,1330.138062,-82.626846,follow_lane
29.900000,1330.364868,-82.626160,follow_lane
29.950000,1330.601074,-82.625427,follow_lane
30.000000,1330.847168,-82.624634,follow_lane
30.050000,1331.103394,-82.623795,follow_lane
30.100000,1331.368286,-82.622902,follow_lane
30.150000,1331.631592,-82.621979,follow_lane
30.200000,1331.894165,-82.621017,follow_lane
30.250000,1332.156982,-82.620041,follow_lane
30.300000,1332.421509,-82.619034,follow_lane
30.350000,1332.686890,-82.617989,follow_lane
30.400000,1332.955444,-82.616920,follow_lane
30.450000,1333.248047,-82.616043,follow_lane
30.500000,1333.551880,-82.615288,follow_lane
30.550000,1333.858398,-82.618210,follow_lane
30.600000,1334.163086,-82.629616,follow_lane
30.650000,1334.462280,-82.651093,follow_lane
30.700000,1334.753662,-82.685059,follow_lane
30.750000,1335.034546,-82.731354,follow_lane
30.800000,1335.305786,-82.783394,follow_lane
