t_rel_s,x,y,maneuver_state
14.050000,1268.075317,-82.572227,follow_lane
14.100000,1268.335449,-82.572334,follow_lane
14.150000,1268.594604,-82.572479,follow_lane
14.200000,1268.855225,-82.572624,follow_lane
14.250000,1269.116333,-82.572762,follow_lane
14.300000,1269.377808,-82.572891,follow_lane
14.350000,1269.655884,-82.573036,follow_lane
14.400000,1269.953857,-82.573189,follow_lane
14.450000,1270.258667,-82.573341,follow_lane
14.500000,1270.565552,-82.573486,follow_lane
14.550000,1270.870483,-82.573631,follow_lane
14.600000,1271.171997,-82.573776,follow_lane
14.650000,1271.468262,-82.573921,follow_lane
14.700000,1271.758789,-82.574074,follow_lane
14.750000,1272.043457,-82.574203,follow_lane
14.800000,1272.324951,-82.574356,follow_lane
14.850000,1272.598389,-82.574509,follow_lane
14.900000,1272.848755,-82.574654,follow_lane
14.950000,1273.080688,-82.574760,follow_lane
15.000000,1273.305420,-82.574860,follow_lane
15.050000,1273.530029,-82.574959,follow_lane
15.100000,1273.759155,-82.575066,follow_lane
15.150000,1273.994995,-82.575165,waiting_left
15.200000,1274.238647,-82.575310,waiting_left
15.250000,1274.486328,-82.575447,waiting_left
15.300000,1274.731689,-82.575592,waiting_left
15.350000,1274.969238,-82.575737,waiting_left
15.400000,1275.196045,-82.575851,waiting_left
15.450000,1275.409790,-82.575943,waiting_left
15.500000,1275.610718,-82.576042,waiting_left
15.550000,1275.799561,-82.576141,waiting_left
15.600000,1275.977173,-82.576248,waiting_left
15.650000,1276.145020,-82.576347,waiting_left
15.700000,1276.302979,-82.576447,waiting_left
15.750000,1276.451904,-82.576538,waiting_left
15.800000,1276.591797,-82.576637,waiting_left
15.850000,1276.723755,-82.576714,waiting_left
15.900000,1276.848022,-82.576759,waiting_left
15.950000,1276.965088,-82.576805,waiting_left
16.000000,1277.075073,-82.576851,waiting_left
16.050000,1277.178833,-82.576904,waiting_left
16.100000,1277.276367,-82.576950,waiting_left
16.150000,1277.368286,-82.577003,waiting_left
16.200000,1277.454956,-82.577049,waiting_left
16.250000,1277.527344,-82.577095,waiting_left
16.300000,1277.577759,-82.577133,waiting_left
16.350000,1277.628540,-82.577148,waiting_left
16.400000,1277.679077,-82.577187,waiting_left
16.450000,1277.729736,-82.577232,waiting_left
16.500000,1277.780151,-82.577263,waiting_left
16.550000,1277.831055,-82.577293,waiting_left
16.600000,1277.882202,-82.577339,waiting_left
16.650000,1277.934082,-82.577370,waiting_left
16.700000,1277.986328,-82.577423,waiting_left
16.750000,1278.039551,-82.577469,waiting_left
16.800000,1278.093750,-82.577507,waiting_left
16.850000,1278.148926,-82.577560,waiting_left
16.900000,1278.203857,-82.577606,waiting_left
16.950000,1278.258301,-82.577606,waiting_left
17.000000,1278.312134,-82.577644,waiting_left
17.050000,1278.365356,-82.577644,waiting_left
17.100000,1278.417725,-82.577675,waiting_left
17.150000,1278.469604,-82.577682,waiting_left
17.200000,1278.520386,-82.577682,waiting_left
17.250000,1278.570312,-82.577675,waiting_left
17.300000,1278.618896,-82.577675,waiting_left
17.350000,1278.666382,-82.577675,waiting_left
17.400000,1278.712646,-82.577675,waiting_left
17.450000,1278.758301,-82.577675,waiting_left
17.500000,1278.802734,-82.577682,waiting_left
17.550000,1278.846436,-82.577682,waiting_left
17.600000,1278.889404,-82.577690,waiting_left
17.650000,1278.931519,-82.577690,waiting_left
17.700000,1278.972900,-82.577705,waiting_left
17.750000,1279.013672,-82.577713,waiting_left
17.800000,1279.053833,-82.577721,waiting_left
17.850000,1279.093140,-82.577721,waiting_left
17.900000,1279.131592,-82.577736,waiting_left
17.950000,1279.169556,-82.577751,waiting_left
18.000000,1279.206909,-82.577759,waiting_left
18.050000,1279.243774,-82.577789,waiting_left
18.100000,1279.280029,-82.577805,waiting_left
18.150000,1279.315796,-82.577805,waiting_left
18.200000,1279.350952,-82.577827,waiting_left
18.250000,1279.385742,-82.577858,waiting_left
18.300000,1279.420166,-82.577858,waiting_left
18.350000,1279.453979,-82.577866,waiting_left
18.400000,1279.487671,-82.577888,waiting_left
18.450000,1279.520630,-82.577911,waiting_left
18.500000,1279.526733,-82.577911,waiting_left
18.550000,1279.531982,-82.577881,waiting_left
18.600000,1279.538208,-82.577888,waiting_left
18.650000,1279.545166,-82.577896,waiting_left
18.700000,1279.553833,-82.577919,waiting_left
18.750000,1279.567139,-82.577934,waiting_left
18.800000,1279.583374,-82.577896,waiting_left
18.850000,1279.603271,-82.577888,waiting_left
18.900000,1279.623535,-82.577789,waiting_left
18.950000,1279.644287,-82.577721,waiting_left
19.000000,1279.664795,-82.577621,waiting_left
19.050000,1279.686890,-82.577560,waiting_left
19.100000,1279.708496,-82.577408,waiting_left
19.150000,1279.730469,-82.577339,waiting_left
19.200000,1279.751831,-82.577194,waiting_left
19.250000,1279.756226,-82.577217,waiting_left
19.300000,1279.759766,-82.577225,waiting_left
19.350000,1279.764771,-82.577225,waiting_left
19.400000,1279.770142,-82.577225,waiting_left
19.450000,1279.776001,-82.577217,waiting_left
19.500000,1279.782227,-82.577194,waiting_left
19.550000,1279.790771,-82.577164,waiting_left
19.600000,1279.799561,-82.577164,waiting_left
19.650000,1279.801270,-82.577164,waiting_left
19.700000,1279.805176,-82.577156,waiting_left
19.750000,1279.810181,-82.577164,waiting_left
19.800000,1279.815430,-82.577156,waiting_left
19.850000,1279.816528,-82.577156,waiting_left
19.900000,1279.818604,-82.577164,waiting_left
19.950000,1279.821899,-82.577148,waiting_left
20.000000,1279.825317,-82.577179,waiting_left
20.050000,1279.826294,-82.577164,waiting_left
20.100000,1279.827759,-82.577133,waiting_left
20.150000,1279.829834,-82.577110,waiting_left
20.200000,1279.830078,-82.577118,waiting_left
20.250000,1279.832764,-82.577042,waiting_left
20.300000,1279.833862,-82.577049,waiting_left
20.350000,1279.835083,-82.577057,waiting_left
20.400000,1279.836304,-82.577118,waiting_left
20.450000,1279.837646,-82.577080,waiting_left
20.500000,1279.838379,-82.577087,waiting_left
20.550000,1279.839966,-82.577095,waiting_left
20.600000,1279.841675,-82.577133,waiting_left
20.650000,1279.841675,-82.577133,waiting_left
20.700000,1279.843140,-82.577126,waiting_left
20.750000,1279.845581,-82.577087,waiting_left
20.800000,1279.845947,-82.577087,waiting_left
20.850000,1279.845947,-82.577087,waiting_left
20.900000,1279.845703,-82.577133,waiting_left
20.950000,1279.847290,-82.577148,waiting_left
21.000000,1279.850098,-82.577148,waiting_left
21.050000,1279.850708,-82.577148,waiting_left
21.100000,1279.850708,-82.577148,waiting_left
21.150000,1279.850586,-82.577156,waiting_left
21.200000,1279.850586,-82.577148,waiting_left
21.250000,1279.850586,-82.577156,waiting_left
21.300000,1279.850098,-82.577133,waiting_left
21.350000,1279.851929,-82.577133,waiting_left
21.400000,1279.854248,-82.577133,waiting_left
21.450000,1279.857178,-82.577133,waiting_left
21.500000,1279.857666,-82.577133,waiting_left
21.550000,1279.857666,-82.577126,waiting_left
21.600000,1279.857544,-82.577126,waiting_left
21.650000,1279.857544,-82.577126,waiting_left
21.700000,1279.857544,-82.577126,changing_left
21.750000,1279.856812,-82.577087,changing_left
21.800000,1279.858521,-82.577263,changing_left
21.850000,1279.858765,-82.577232,changing_left
21.900000,1279.859375,-82.577446,changing_left
21.950000,1279.862915,-82.578346,changing_left
22.000000,1279.867065,-82.579971,changing_left
22.050000,1279.871216,-82.581688,changing_left
22.100000,1279.875244,-82.583664,changing_left
22.150000,1279.879761,-82.585663,changing_left
22.200000,1279.884277,-82.587921,changing_left
22.250000,1279.889160,-82.590256,changing_left
22.300000,1279.895996,-82.593918,changing_left
22.350000,1279.904053,-82.597755,changing_left
22.400000,1279.914062,-82.602783,changing_left
22.450000,1279.926270,-82.608498,changing_left
22.500000,1279.939209,-82.615448,changing_left
22.550000,1279.951904,-82.622238,changing_left
22.600000,1279.965088,-82.629723,changing_left
22.650000,1279.980225,-82.637749,changing_left
22.700000,1279.997192,-82.647270,changing_left
22.750000,1280.016968,-82.657898,changing_left
22.800000,1280.036011,-82.668495,changing_left
22.850000,1280.054932,-82.679474,changing_left
22.900000,1280.074219,-82.690536,changing_left
22.950000,1280.093140,-82.701775,changing_left
23.000000,1280.111328,-82.713188,changing_left
23.050000,1280.128540,-82.723961,changing_left
23.100000,1280.145752,-82.735153,changing_left
23.150000,1280.162476,-82.745811,changing_left
23.200000,1280.179077,-82.756783,changing_left
23.250000,1280.194580,-82.767120,changing_left
23.300000,1280.209717,-82.777672,changing_left
23.350000,1280.224609,-82.787766,changing_left
23.400000,1280.239258,-82.798111,changing_left
23.450000,1280.253296,-82.807892,changing_left
23.500000,1280.267212,-82.817947,changing_left
23.550000,1280.280640,-82.827431,changing_left
23.600000,1280.294189,-82.837486,changing_left
23.650000,1280.307251,-82.846954,changing_left
23.700000,1280.320312,-82.856880,changing_left
23.750000,1280.332886,-82.866318,changing_left
23.800000,1280.345459,-82.876030,changing_left
23.850000,1280.357544,-82.885048,changing_left
23.900000,1280.369751,-82.894676,changing_left
23.950000,1280.381348,-82.903717,changing_left
24.000000,1280.393555,-82.913506,changing_left
24.050000,1280.411865,-82.927185,changing_left
24.100000,1280.434692,-82.944458,changing_left
24.150000,1280.463989,-82.967529,changing_left
24.200000,1280.499756,-82.995728,changing_left
24.250000,1280.542603,-83.031296,changing_left
24.300000,1280.591919,-83.073219,changing_left
24.350000,1280.646973,-83.122032,changing_left
24.400000,1280.708130,-83.178696,changing_left
24.450000,1280.776123,-83.244644,changing_left
24.500000,1280.850342,-83.320808,changing_left
24.550000,1280.930786,-83.408623,changing_left
24.600000,1281.016968,-83.509140,changing_left
24.650000,1281.106812,-83.622124,changing_left
24.700000,1281.205322,-83.744820,changing_left
24.750000,1281.320557,-83.870537,changing_left
24.800000,1281.448853,-83.997467,changing_left
24.850000,1281.587280,-84.122078,changing_left
24.900000,1281.734985,-84.240273,changing_left
24.950000,1281.888916,-84.351524,passing
25.000000,1282.048828,-84.453384,passing
25.050000,1282.213379,-84.546120,passing
25.100000,1282.382568,-84.629471,passing
25.150000,1282.555786,-84.702156,passing
25.200000,1282.731812,-84.762848,passing
25.250000,1282.909546,-84.810333,passing
25.300000,1283.087646,-84.843544,passing
25.350000,1283.266968,-84.864586,passing
25.400000,1283.448608,-84.880234,passing
25.450000,1283.632568,-84.894508,passing
25.500000,1283.817261,-84.908745,passing
25.550000,1284.000732,-84.924034,passing
25.600000,1284.181396,-84.937187,passing
25.650000,1284.357788,-84.950279,passing
25.700000,1284.530029,-84.961891,passing
25.750000,1284.698975,-84.970772,passing
25.800000,1284.866577,-84.980522,passing
25.850000,1285.034912,-84.992058,passing
25.900000,1285.207275,-85.003456,passing
25.950000,1285.384033,-85.014229,passing
26.000000,1285.566650,-85.027863,passing
26.050000,1285.756592,-85.043648,passing
26.100000,1285.952515,-85.060104,passing
26.150000,1286.150757,-85.077057,passing
26.200000,1286.350098,-85.093750,passing
26.250000,1286.549316,-85.111343,passing
26.300000,1286.745728,-85.129356,passing
26.350000,1286.938965,-85.147072,passing
26.400000,1287.130615,-85.164459,passing
26.450000,1287.322754,-85.181679,passing
26.500000,1287.517456,-85.198875,passing
26.550000,1287.715942,-85.216118,passing
26.600000,1287.916260,-85.233261,passing
26.650000,1288.114868,-85.249939,passing
26.700000,1288.310791,-85.266121,passing
26.750000,1288.505127,-85.281914,changing_right
26.800000,1288.700073,-85.293121,changing_right
26.850000,1288.894409,-85.293785,changing_right
26.900000,1289.086670,-85.281784,changing_right
26.950000,1289.276489,-85.255760,changing_right
27.000000,1289.463989,-85.217224,changing_right
27.050000,1289.651245,-85.170982,changing_right
27.100000,1289.841797,-85.122398,changing_right
27.150000,1290.035278,-85.076065,changing_right
27.200000,1290.227051,-85.030083,changing_right
27.250000,1290.415527,-84.982712,changing_right
27.300000,1290.602539,-84.938072,changing_right
27.350000,1290.786011,-84.895309,changing_right
27.400000,1290.963989,-84.853561,changing_right
27.450000,1291.136841,-84.812302,changing_right
27.500000,1291.305298,-84.771103,changing_right
27.550000,1291.471558,-84.734383,changing_right
27.600000,1291.636353,-84.700584,changing_right
27.650000,1291.798584,-84.667709,changing_right
27.700000,1291.959351,-84.635178,changing_right
27.750000,1292.120483,-84.602554,changing_right
27.800000,1292.282227,-84.573936,changing_right
27.850000,1292.443115,-84.548134,changing_right
27.900000,1292.603271,-84.520660,changing_right
27.950000,1292.764648,-84.492935,changing_right
28.000000,1292.928223,-84.465202,changing_right
28.050000,1293.093506,-84.437447,changing_right
28.100000,1293.260010,-84.409790,changing_right
28.150000,1293.428833,-84.382027,changing_right
28.200000,1293.600464,-84.354126,changing_right
28.250000,1293.773193,-84.326355,changing_right
28.300000,1293.946167,-84.298843,changing_right
28.350000,1294.118408,-84.271767,changing_right
28.400000,1294.289551,-84.245171,changing_right
28.450000,1294.458618,-84.219215,changing_right
28.500000,1294.626953,-84.193748,changing_right
28.550000,1294.796387,-84.169174,changing_right
28.600000,1294.967896,-84.144844,changing_right
28.650000,1295.141113,-84.120476,changing_right
28.700000,1295.315308,-84.096046,changing_right
28.750000,1295.492065,-84.071335,changing_right
28.800000,1295.672119,-84.046371,changing_right
28.850000,1295.855713,-84.021187,changing_right
28.900000,1296.041382,-83.996078,changing_right
28.950000,1296.225342,-83.971535,changing_right
29.000000,1296.405029,-83.947876,changing_right
29.050000,1296.581055,-83.925018,changing_right
29.100000,1296.755737,-83.904091,changing_right
29.150000,1296.928833,-83.884247,changing_right
29.200000,1297.100830,-83.865005,changing_right
29.250000,1297.273193,-83.846260,changing_right
29.300000,1297.445801,-83.828018,changing_right
29.350000,1297.617188,-83.810402,changing_right
29.400000,1297.787842,-83.792778,changing_right
29.450000,1297.958984,-83.774826,changing_right
29.500000,1298.131836,-83.756432,changing_right
29.550000,1298.307251,-83.737778,changing_right
29.600000,1298.485962,-83.718979,changing_right
29.650000,1298.666382,-83.700180,changing_right
29.700000,1298.846313,-83.681679,changing_right
29.750000,1299.024292,-83.663612,changing_right
29.800000,1299.200928,-83.645943,changing_right
29.850000,1299.376831,-83.628593,changing_right
29.900000,1299.553345,-83.611397,changing_right
29.950000,1299.729614,-83.594460,changing_right
30.000000,1299.906006,-83.577782,changing_right
30.050000,1300.083740,-83.560791,changing_right
30.100000,1300.262329,-83.543465,changing_right
30.150000,1300.440063,-83.527634,changing_right
30.200000,1300.617676,-83.512238,changing_right
30.250000,1300.797607,-83.496346,changing_right
30.300000,1300.982300,-83.479889,changing_right
30.350000,1301.170654,-83.462906,changing_right
30.400000,1301.359131,-83.446022,changing_right
30.450000,1301.545776,-83.429489,changing_right
30.500000,1301.729126,-83.413200,changing_right
30.550000,1301.907837,-83.399605,changing_right
30.600000,1302.082153,-83.386902,changing_right
30.650000,1302.254150,-83.373962,changing_right
30.700000,1302.425781,-83.360634,changing_right
30.750000,1302.596802,-83.347061,changing_right
30.800000,1302.766724,-83.335480,changing_right
30.850000,1302.935181,-83.324333,changing_right
