t_rel_s,steer,throttle,brake,controller_compute_time_ms
13.100000,-0.000015,0.750000,0.000000,4.106682
13.150000,0.000055,0.750000,0.000000,2.408087
13.200000,0.000004,0.750000,0.000000,2.701788
13.250000,-0.000021,0.750000,0.000000,2.508495
13.300000,0.000042,0.598026,0.000000,2.348044
13.350000,-0.000030,0.750000,0.000000,2.228661
13.400000,-0.000007,0.466564,0.000000,2.175431
13.450000,-0.000006,0.000000,0.240000,2.571824
13.500000,-0.000023,0.000000,0.240000,2.097935
13.550000,-0.000022,0.000000,0.240000,2.016493
13.600000,0.000004,0.000000,0.240000,2.891152
13.650000,-0.000004,0.000000,0.240000,2.328527
13.700000,-0.000039,0.000000,0.240000,2.385344
13.750000,0.000016,0.178115,0.000000,2.283744
13.800000,-0.000043,0.105889,0.000000,2.258867
13.850000,0.000024,0.000000,0.129341,2.642657
13.900000,-0.000049,0.000000,0.240000,2.172735
13.950000,-0.000009,0.750000,0.000000,2.257604
14.000000,-0.006114,0.750000,0.000000,2.368373
14.050000,-0.001621,0.750000,0.000000,2.501242
14.100000,-0.000546,0.750000,0.000000,2.214774
14.150000,-0.000888,0.750000,0.000000,2.160903
14.200000,-0.000949,0.750000,0.000000,2.377620
14.250000,-0.000669,0.750000,0.000000,2.508246
14.300000,-0.000605,0.635740,0.000000,2.178025
14.350000,-0.000511,0.173406,0.000000,2.333707
14.400000,-0.000267,0.750000,0.000000,2.259788
14.450000,-0.000752,0.750000,0.000000,2.515207
14.500000,-0.000762,0.750000,0.000000,2.326153
14.550000,-0.000429,0.068444,0.000000,2.276139
14.600000,-0.000441,0.750000,0.000000,3.438980
14.650000,-0.000226,0.750000,0.000000,2.177575
14.700000,-0.000208,0.750000,0.000000,2.460104
14.750000,-0.000210,0.750000,0.000000,2.187713
14.800000,-0.000138,0.750000,0.000000,2.645623
14.850000,-0.000152,0.750000,0.000000,2.203222
14.900000,-0.000111,0.750000,0.000000,2.434115
14.950000,-0.000085,0.000000,0.152889,2.402616
15.000000,-0.000136,0.000000,0.240000,2.185760
15.050000,-0.000114,0.000000,0.240000,2.332465
15.100000,-0.000070,0.000000,0.240000,2.169069
15.150000,-0.000046,0.000000,0.240000,2.565011
15.200000,-0.000068,0.000000,0.240000,2.087866
15.250000,-0.000085,0.000000,0.190504,2.283944
15.300000,0.000030,0.000000,0.192053,2.393599
15.350000,-0.000028,0.000000,0.193108,2.437372
15.400000,0.000004,0.000000,0.194673,2.408257
15.450000,-0.000069,0.000000,0.197081,2.292430
15.500000,0.000065,0.000000,0.196068,2.428535
15.550000,0.000120,0.000000,0.169989,2.629953
15.600000,0.000132,0.000000,0.160283,2.462750
15.650000,0.000124,0.000000,0.156701,2.223029
15.700000,0.000118,0.750000,0.000000,2.296377
15.750000,0.000621,0.750000,0.000000,2.436810
15.800000,-0.000389,0.750000,0.000000,2.147959
15.850000,-0.000537,0.750000,0.000000,2.238689
15.900000,0.000082,0.000000,0.156709,2.840629
15.950000,-0.000139,0.750000,0.000000,2.089329
16.000000,-0.000548,0.750000,0.000000,2.202110
16.050000,-0.000121,0.750000,0.000000,2.218902
16.100000,-0.000260,0.750000,0.000000,2.464612
16.150000,-0.000056,0.000000,0.158160,2.752522
16.200000,0.001683,0.750000,0.000000,2.083799
16.250000,0.000930,0.750000,0.000000,2.444725
16.300000,-0.000387,0.750000,0.000000,2.261051
16.350000,-0.000031,0.750000,0.000000,2.338125
16.400000,-0.000417,0.000000,0.159584,2.595941
16.450000,0.000399,0.750000,0.000000,2.434536
16.500000,0.000096,0.750000,0.000000,2.231446
16.550000,-0.000031,0.750000,0.000000,2.164370
16.600000,0.000138,0.750000,0.000000,2.241525
16.650000,0.000421,0.000000,0.161550,2.206519
16.700000,-0.000180,0.750000,0.000000,2.379803
16.750000,0.000867,0.750000,0.000000,2.287251
16.800000,0.000672,0.750000,0.000000,2.477427
16.850000,0.001250,0.750000,0.000000,2.553671
16.900000,0.001261,0.000000,0.163470,2.362581
16.950000,0.003116,0.750000,0.000000,2.297659
17.000000,0.002132,0.750000,0.000000,2.579218
17.050000,0.001245,0.750000,0.000000,2.381537
17.100000,0.000801,0.750000,0.000000,2.393309
17.150000,0.001977,0.000000,0.165154,2.303852
17.200000,0.001870,0.750000,0.000000,2.045146
17.250000,0.001067,0.750000,0.000000,2.273043
17.300000,0.000011,0.750000,0.000000,2.395703
17.350000,0.002436,0.750000,0.000000,2.209905
17.400000,0.001923,0.000000,0.167261,2.371839
17.450000,0.000653,0.750000,0.000000,2.223040
17.500000,0.000307,0.750000,0.000000,2.311055
17.550000,0.002855,0.750000,0.000000,2.221266
17.600000,0.002109,0.750000,0.000000,2.398990
17.650000,0.001528,0.750000,0.000000,2.076535
17.700000,0.001083,0.000000,0.169649,2.168527
17.750000,-0.009257,0.750000,0.000000,2.117983
17.800000,-0.002483,0.750000,0.000000,2.835279
17.850000,-0.001736,0.750000,0.000000,2.381066
17.900000,-0.000852,0.000000,0.170966,2.539072
17.950000,-0.001989,0.750000,0.000000,2.110659
18.000000,-0.001264,0.750000,0.000000,2.199305
18.050000,-0.001625,0.750000,0.000000,2.357331
18.100000,-0.001824,0.750000,0.000000,2.328197
18.150000,-0.001277,0.000000,0.173172,2.225825
18.200000,-0.001315,0.750000,0.000000,2.078448
18.250000,-0.000265,0.750000,0.000000,2.528593
18.300000,-0.001993,0.750000,0.000000,2.255591
18.350000,-0.003164,0.750000,0.000000,2.285657
18.400000,-0.002046,0.000000,0.174694,2.160533
18.450000,-0.001873,0.750000,0.000000,2.446349
18.500000,-0.003006,0.750000,0.000000,2.254529
18.550000,-0.002243,0.750000,0.000000,2.133952
18.600000,-0.002442,0.750000,0.000000,2.389693
18.650000,-0.000252,0.000000,0.176123,2.253425
18.700000,-0.007610,0.750000,0.000000,2.416884
18.750000,-0.003481,0.750000,0.000000,2.388730
18.800000,-0.002383,0.750000,0.000000,2.413938
18.850000,-0.002867,0.750000,0.000000,2.826391
18.900000,-0.003448,0.000000,0.177873,2.216928
18.950000,0.002621,0.750000,0.000000,2.228720
19.000000,0.000499,0.750000,0.000000,2.225394
19.050000,-0.000732,0.750000,0.000000,2.326944
19.100000,0.000987,0.750000,0.000000,2.218261
19.150000,0.000559,0.000000,0.179752,2.716184
19.200000,0.000983,0.750000,0.000000,2.477176
19.250000,0.000396,0.750000,0.000000,2.304863
19.300000,0.000836,0.750000,0.000000,2.259088
19.350000,0.002001,0.750000,0.000000,2.485062
19.400000,0.000386,0.750000,0.000000,2.191100
19.450000,0.000659,0.000000,0.182293,2.106811
19.500000,-0.001975,0.750000,0.000000,3.427658
19.550000,0.000225,0.750000,0.000000,2.248698
19.600000,-0.001464,0.750000,0.000000,2.450597
19.650000,-0.001862,0.000000,0.183147,2.440759
19.700000,-0.000354,0.750000,0.000000,2.572665
19.750000,-0.002236,0.750000,0.000000,2.203233
19.800000,0.000134,0.750000,0.000000,2.395744
19.850000,-0.001980,0.750000,0.000000,2.278904
19.900000,-0.000677,0.750000,0.000000,2.319019
19.950000,-0.001771,0.000000,0.186482,2.172104
20.000000,0.000983,0.750000,0.000000,2.239020
20.050000,-0.001229,0.750000,0.000000,2.133752
20.100000,-0.002039,0.750000,0.000000,2.220676
20.150000,0.000684,0.750000,0.000000,2.383892
20.200000,-0.001051,0.000000,0.188042,2.188165
20.250000,0.001278,0.750000,0.000000,2.088598
20.300000,0.001223,0.750000,0.000000,2.298240
20.350000,-0.000226,0.750000,0.000000,2.313589
20.400000,-0.000521,0.750000,0.000000,2.199556
20.450000,0.000901,0.000000,0.189690,2.648918
20.500000,-0.004943,0.750000,0.000000,2.215385
20.550000,-0.001224,0.750000,0.000000,2.529365
20.600000,-0.002371,0.750000,0.000000,2.102845
20.650000,-0.003225,0.750000,0.000000,2.330943
20.700000,-0.001213,0.000000,0.191889,2.995629
20.750000,-0.001427,0.750000,0.000000,2.503337
20.800000,-0.001861,0.750000,0.000000,2.374554
20.850000,-0.001704,0.750000,0.000000,2.263807
20.900000,-0.002442,0.750000,0.000000,2.395813
20.950000,-0.002105,0.000000,0.193780,2.071686
21.000000,-0.001956,0.750000,0.000000,2.226656
21.050000,-0.002976,0.750000,0.000000,2.365106
21.100000,-0.003318,0.750000,0.000000,2.174579
21.150000,-0.003258,0.750000,0.000000,2.242797
21.200000,-0.002238,0.000000,0.195788,2.230985
21.250000,-0.102238,0.750000,0.000000,2.207901
21.300000,-0.202238,0.000000,0.950000,2.376318
21.350000,-0.302238,0.750000,0.000000,2.491463
21.400000,-0.402238,0.000000,0.950000,2.301838
21.450000,-0.502238,0.000000,0.950000,2.200648
21.500000,-0.602238,0.000000,0.950000,2.304322
21.550000,-0.702238,0.000000,0.950000,2.139754
21.600000,-0.800000,0.000000,0.950000,2.187834
21.650000,-0.800000,0.000000,0.950000,2.174058
21.700000,-0.800000,0.000000,0.950000,2.250251
21.750000,-0.800000,0.000000,0.950000,2.536398
21.800000,-0.800000,0.000000,0.950000,2.452701
21.850000,-0.800000,0.000000,0.950000,2.411644
21.900000,-0.800000,0.000000,0.950000,2.175941
21.950000,-0.800000,0.000000,0.950000,2.429787
22.000000,-0.800000,0.750000,0.000000,2.307748
22.050000,-0.800000,0.750000,0.000000,2.320172
22.100000,-0.800000,0.000000,0.950000,2.391666
22.150000,-0.800000,0.750000,0.000000,2.716765
22.200000,-0.800000,0.750000,0.000000,2.229482
22.250000,-0.800000,0.750000,0.000000,2.122151
22.300000,-0.800000,0.750000,0.000000,2.474702
22.350000,-0.800000,0.750000,0.000000,2.174829
22.400000,-0.800000,0.750000,0.000000,2.532520
22.450000,-0.800000,0.750000,0.000000,2.235443
22.500000,-0.800000,0.750000,0.000000,2.386897
22.550000,-0.800000,0.750000,0.000000,2.186301
22.600000,-0.800000,0.750000,0.000000,2.537099
22.650000,-0.800000,0.750000,0.000000,2.401795
22.700000,-0.800000,0.750000,0.000000,2.348895
22.750000,-0.800000,0.750000,0.000000,2.200047
22.800000,-0.800000,0.750000,0.000000,2.249570
22.850000,-0.800000,0.750000,0.000000,2.221818
22.900000,-0.800000,0.750000,0.000000,2.209685
22.950000,-0.773272,0.750000,0.000000,2.379784
23.000000,-0.720208,0.750000,0.000000,2.468350
23.050000,-0.669095,0.750000,0.000000,2.168307
23.100000,-0.623064,0.750000,0.000000,2.558008
23.150000,-0.572233,0.750000,0.000000,2.098416
23.200000,-0.524325,0.750000,0.000000,2.165082
23.250000,-0.481190,0.750000,0.000000,2.191120
23.300000,-0.436819,0.750000,0.000000,2.345060
23.350000,-0.396072,0.750000,0.000000,2.405492
23.400000,-0.355145,0.750000,0.000000,2.086514
23.450000,-0.318270,0.750000,0.000000,2.346401
23.500000,-0.218270,0.750000,0.000000,2.508136
23.550000,-0.118270,0.750000,0.000000,2.401966
23.600000,-0.018270,0.750000,0.000000,2.370276
23.650000,0.081730,0.750000,0.000000,2.486343
23.700000,0.077201,0.750000,0.000000,2.157216
23.750000,0.047353,0.750000,0.000000,2.107222
23.800000,0.147353,0.750000,0.000000,2.266922
23.850000,0.247353,0.484866,0.000000,2.246624
23.900000,0.193224,0.359618,0.000000,2.216898
23.950000,0.146356,0.750000,0.000000,2.312628
24.000000,0.121584,0.750000,0.000000,2.402136
24.050000,0.101478,0.750000,0.000000,2.769005
24.100000,0.201478,0.000000,0.240000,2.573006
24.150000,0.217559,0.583534,0.000000,2.161455
24.200000,0.162805,0.750000,0.000000,2.476275
24.250000,0.130701,0.750000,0.000000,2.005371
24.300000,0.112818,0.750000,0.000000,2.315133
24.350000,0.097553,0.750000,0.000000,2.015490
24.400000,0.084740,0.750000,0.000000,2.168387
24.450000,0.072340,0.750000,0.000000,2.258276
24.500000,0.172340,0.000000,0.240000,2.520648
24.550000,0.138953,0.000000,0.240000,2.519095
24.600000,0.099484,0.000000,0.240000,2.463861
24.650000,0.078565,0.000000,0.240000,2.283172
24.700000,0.067066,0.000000,0.240000,2.426391
24.750000,0.167066,0.000000,0.240000,2.352813
24.800000,0.103000,0.051404,0.000000,2.394171
24.850000,0.073655,0.000000,0.086566,2.298852
24.900000,0.061025,0.336252,0.000000,2.231425
24.950000,0.052966,0.000000,0.240000,2.261743
25.000000,0.046278,0.728922,0.000000,2.069722
25.050000,0.038430,0.750000,0.000000,2.221658
25.100000,0.038256,0.750000,0.000000,2.191761
25.150000,0.028022,0.750000,0.000000,2.138041
25.200000,0.128022,0.750000,0.000000,2.308881
25.250000,0.054583,0.750000,0.000000,2.251383
25.300000,0.036294,0.750000,0.000000,2.590269
25.350000,0.038021,0.264586,0.000000,2.357462
25.400000,0.031915,0.750000,0.000000,2.035518
25.450000,0.030855,0.750000,0.000000,2.377249
25.500000,0.019775,0.750000,0.000000,2.281690
25.550000,0.023213,0.750000,0.000000,2.183275
25.600000,0.119553,0.110638,0.000000,2.174839
25.650000,0.023357,0.000000,0.240000,2.744137
25.700000,0.015047,0.750000,0.000000,2.255110
25.750000,0.012647,0.750000,0.000000,2.076014
25.800000,0.019209,0.750000,0.000000,2.650511
25.850000,0.010608,0.750000,0.000000,2.414459
25.900000,0.015089,0.750000,0.000000,2.475233
25.950000,0.081282,0.750000,0.000000,2.233940
26.000000,0.021760,0.750000,0.000000,2.220916
26.050000,0.121760,0.750000,0.000000,2.055195
26.100000,0.221760,0.750000,0.000000,2.232338
26.150000,0.321760,0.000000,0.240000,2.303220
26.200000,0.421760,0.000000,0.240000,2.234832
26.250000,0.521760,0.000000,0.240000,2.460876
26.300000,0.621760,0.000000,0.240000,2.273755
26.350000,0.674355,0.182243,0.000000,2.144753
26.400000,0.574355,0.000000,0.151178,2.340971
26.450000,0.474355,0.637912,0.000000,2.596120
26.500000,0.374355,0.000000,0.240000,2.098998
26.550000,0.274355,0.750000,0.000000,2.433344
26.600000,0.174355,0.000000,0.240000,2.308902
26.650000,0.074355,0.750000,0.000000,2.657154
26.700000,-0.025645,0.750000,0.000000,2.144693
26.750000,-0.125645,0.750000,0.000000,2.365036
26.800000,-0.225645,0.750000,0.000000,2.369314
26.850000,-0.190534,0.750000,0.000000,2.803318
26.900000,-0.142427,0.750000,0.000000,2.008186
26.950000,-0.122342,0.750000,0.000000,2.343295
27.000000,-0.107333,0.482297,0.000000,2.460325
27.050000,-0.093120,0.139673,0.000000,2.086654
27.100000,-0.077973,0.750000,0.000000,2.104117
27.150000,-0.072278,0.750000,0.000000,2.324600
27.200000,-0.172278,0.750000,0.000000,2.085792
27.250000,-0.183542,0.750000,0.000000,2.389302
